k,amplitude,null_99th_percentile
1547,254.55289969741057,4170.616379847613
1548,8.853377285301839,4170.715931334658
1549,1304.2539690743777,4248.693479849557
1550,213.73826113767043,4113.109729699129
1551,1418.7370516099818,4132.829505650415
1552,559.0764468078213,4189.617254257205
1553,614.1160559917577,4041.008572309654
1554,861.27603072034,3991.604115378617
1555,1083.2843003773687,4083.9664935284386
1556,1919.4756116202373,4156.189246355267
1557,370.7755900167877,4096.175580992975
1558,1256.7514881314758,4098.217550965962
1559,1038.9269014104975,4137.603975073334
1560,47.29451508831975,4133.727445480441
1561,961.7225050791903,4115.476955686278
1562,2922.8243347633193,4107.169609243686
1563,275.2494687966245,4189.74564903156
1564,406.9711137788385,4075.5747044537025
1565,137.9885913732233,4350.695971470665
1566,190.692582490559,4058.100524426527
1567,19.419736201170494,4119.429696100639
1568,1682.3861585704403,4045.1263995028453
1569,792.1689791263481,4024.8838333017843
1570,307.9084648943144,4276.539668866284
1571,1224.2800710653914,4123.330291242844
1572,6.834039420268454,3960.4089919081043
1573,619.5232231214279,4225.517928956689
1574,2076.168025584817,4150.247585456715
1575,580.9958085196638,4138.441414010646
1576,2141.904047024153,4225.243074174845
1577,762.0411090995037,4244.723510628963
1578,2278.7238447851423,4050.2593459272475
1579,483.50951513658225,3957.5908547650547
1580,967.6646669708641,4069.2631707333385
1581,509.27677541254695,4194.100144580104
1582,2164.4070531791804,4009.159734237648
1583,279.33046818640366,4108.8337608722695
1584,328.41173286621733,4041.2829025043034
1585,1726.5429657853758,4248.072510829779
1586,145.58771988508647,3866.4992990662727
1587,2528.647193834237,3884.5063350853275
1588,976.6738965494311,4015.744134012874
1589,368.29121196115267,3907.214989323979
1590,132.89037775678082,3955.1071610065064
1591,1101.447128144452,4161.919408324279
1592,62.11168730987246,4090.4208417789646
1593,350.4403169858568,3990.6495353930254
1594,1027.2575286491717,4079.888805869492
1595,110.17518138513185,3936.4201436776148
1596,912.3353700965969,4040.9231350244345
1597,763.9871492030444,4142.4902142062865
1598,137.22835494036195,3967.5570391817278
1599,33.95227065107366,4108.11446522253
1600,562.3745363261648,4189.548136238128
1601,202.29519180870594,3933.692615914921
1602,343.72678654158176,4131.8454600118175
1603,2530.1870826240834,4060.437753817372
1604,1464.726817451123,4206.354730777022
1605,40.319654314896034,3983.4303521854245
1606,118.15606099010738,4066.354320571517
1607,55.78749781125728,4042.3581121499537
1608,940.6576648881924,4161.314064494432
1609,1479.0088184079893,4185.360761029201
1610,1027.063732795841,4186.0959864366205
1611,255.0837703755168,4052.1367101804876
1612,1998.7515880293302,3929.9843253634026
1613,107.23479042117252,4033.8277212333232
1614,89.03908343487919,3981.917450879955
1615,1380.5146569737467,3946.232275786854
1616,1132.0691676533054,3943.5610102814103
1617,248.04332500450639,4090.333372760119
1618,304.0739403102723,4194.910693872312
1619,124.61032480981994,4050.3223516682415
1620,270.0040458281358,4058.8843381625315
1621,235.61257233990702,4078.415299076414
1622,1623.5684132688432,4081.271629720258
1623,676.0228474357008,3973.4011977293458
1624,237.91862516462731,3887.7102571503915
1625,436.2829972363381,4088.4212829096555
1626,24.090335398923198,4090.161632687967
1627,164.08928851388646,4176.836417415247
1628,1347.1207742944566,4179.190586436248
1629,1106.9035959680275,4097.172711342075
1630,2539.4124788344557,3941.1899925754255
1631,2410.156515649369,4052.65581654303
1632,2650.032498410752,4084.296318211729
1633,735.6362374005653,4213.637928998239
1634,282.1755134052702,4002.638492134002
1635,224.04124096329087,4040.998149624305
1636,820.1153427158756,4089.5049364356096
1637,424.35478829562845,4038.712170877778
1638,351.020789139157,4108.557242134095
1639,496.4609477510319,4073.8863653560616
1640,583.4355986016354,3996.4131512164745
1641,227.18256902888135,4011.331785675097
1642,253.1728863015509,3943.72264655413
1643,389.44369378146655,4059.532910913879
1644,389.34707364698824,4104.377656500821
1645,374.82008910127047,3963.0948916325915
1646,1005.0181902661697,4065.310845267815
1647,1593.3517919142553,4023.192447474828
1648,530.9581799907135,4100.182785649851
1649,1091.5837257178885,4041.7198334373315
1650,989.1478523067556,3881.6099703631353
1651,826.8540066121981,4021.469660262155
1652,463.23981604249457,4137.365862013785
1653,204.2703221234989,3972.8143377945676
1654,2406.871416410791,4112.715717328682
1655,704.7748640258753,3869.631485124672
1656,175.67725430889473,3881.538687648407
1657,481.3307066618289,3958.3419851065937
1658,1673.274845286814,3991.5359905100354
1659,411.40619488625083,3995.716690390858
1660,1506.1107507589027,3964.420066212188
1661,858.7064628270813,3995.9057792017916
1662,950.5478989874163,3990.869995471874
1663,952.4880135407285,4007.4452958843804
1664,221.8524837527695,3974.7281497067634
1665,158.40486424094928,3923.4489882372477
1666,3180.7676112703516,4021.6209580563036
1667,733.7531805079661,4008.4960763971703
1668,585.1675250724038,3993.9133314643636
1669,1120.0119763930875,4023.5869719143257
1670,82.49733302185945,3992.059933395644
1671,854.5422426543569,3855.0087469029368
1672,72.49111510713077,3983.445098822107
1673,244.8565609351561,4106.945293054545
1674,402.0196565085046,4025.090091348404
1675,947.0564461020236,4008.3277634004917
1676,520.902630546421,3948.2287237582673
1677,24.67577266430541,4076.0365671488357
1678,570.9471114697643,3971.312321469015
1679,2.187505905669162,4002.6920687405463
1680,104.73027286637488,4004.936066982947
1681,267.0354190530172,3928.6344715496084
1682,153.85597277563062,3874.2382585768937
1683,314.16881087624404,3859.147705345183
1684,288.149424668072,3947.286563808144
1685,887.4120455290779,3847.9048295680977
1686,307.607858886765,4045.5307696471596
1687,29.568459317109735,3956.2906616695964
1688,760.1306039373801,4134.47524747154
1689,94.43065409627799,3955.835034654428
1690,721.5396875130201,4011.5996646024087
1691,2209.8171271069577,3991.4429228212216
1692,254.54737338354008,4097.09288392431
1693,245.3377519518355,4068.509325312982
1694,428.28763122690873,3883.2484812200537
1695,711.6174204773231,3945.1158004632393
1696,625.2452974452351,4074.330523583687
1697,569.1810112400406,3923.441318466904
1698,161.49827649002552,3874.721638984643
1699,502.7225923989694,3989.0953561601295
1700,58.88445679216643,4058.3327479774807
1701,1067.5270829042445,3996.5325334187946
1702,212.0370351001268,3983.780666212952
1703,322.7895469181529,3871.5368676408802
1704,1258.0555094024483,4033.271217765301
1705,184.09020972205036,3840.7483418881975
1706,562.9701896545961,4152.6823545327225
1707,610.2400136522348,3995.7398122997593
1708,1042.356857322464,3887.7094494513517
1709,559.7934257318295,3963.4365929168284
1710,1352.1756346846294,4071.1783433449277
1711,399.367015507549,4048.9574308124324
1712,242.8861504516338,3976.9558065634546
1713,146.00403337174552,3874.0580473431473
1714,1132.950947629617,3843.533925189489
1715,2651.9441361257605,3936.333176043256
1716,487.01881098047767,3979.261041197838
1717,632.87520688918,3952.4949827545342
1718,690.7901431709679,3917.2721702761614
1719,612.2456773394243,3826.625378445924
1720,1449.6817939879788,3938.5507908661552
1721,53.58363572778816,3956.6930306693052
1722,41.60501027673618,3887.7813289322153
1723,298.3240727322741,3915.097583777452
1724,35.88069861668713,4011.520707273687
1725,1211.5815827387023,3820.8143924992
1726,279.26562825144606,4009.088009053355
1727,225.80270056056273,3950.2095343714013
1728,1463.5967708374887,4113.852664503248
1729,1798.5891836610813,4090.745144408953
1730,4695.30001914943,4058.2618653739364
1731,1010.8748578749824,3982.0711766226495
1732,345.59650612540196,3952.9000640209224
1733,954.4580746286863,3990.551568000579
1734,309.22425937556176,3988.077120762506
1735,196.84711800735167,3869.938041844603
1736,2516.887145233719,3934.7022880301906
1737,329.84981256369315,3924.3282976281494
1738,473.1564622564352,4002.0106219238432
1739,6.078774973828313,3935.8858300983097
1740,106.67324019497948,3947.9249022271397
1741,787.5527895728683,3777.067285971237
1742,411.1410196503188,3916.027648718349
1743,113.95243750264646,3852.1319891465346
1744,2212.3808263899023,3807.559093997865
1745,400.8054917617154,4053.292742903013
1746,1855.7910284498728,3822.3749063097193
1747,318.8623606473754,3992.375432927454
1748,9.760601153839062,3864.240437779301
1749,631.8724498299638,3866.4028816075547
1750,68.46870122679451,4096.406692046985
1751,1268.8692329678709,3867.1267745452333
1752,909.1101018588549,3903.682213437885
1753,310.3431732120898,4146.023042519641
1754,265.82346920553096,3868.646458407078
1755,1388.4628825462855,3901.9910230704063
1756,414.82086961372863,3909.816483024199
1757,559.1742235341416,4104.370601910381
1758,767.7760438679568,3927.93770477173
1759,695.5680874142541,3892.283922274196
1760,853.4548150646142,4034.317395866222
1761,882.2835550174724,3895.576776014742
1762,441.986207365954,3973.1199622674585
1763,48.22894554800905,3846.230390596019
1764,23.06323096531697,3968.5844905213776
1765,815.4613276971163,3895.806254852706
1766,196.38345923196124,3909.719918756292
1767,671.3806282448676,3850.1438968811867
1768,530.128231182411,3882.3550121603153
1769,25.23914590878815,3807.1432216366406
1770,440.8716220209588,3960.472763530362
1771,13.50788195183544,3874.7811666353605
1772,418.2495964214805,3858.2182533058467
1773,773.609332027825,3915.567258424551
1774,341.09237259592624,3911.067786498785
1775,897.3699907665601,3842.878583458267
1776,602.1300339426299,3899.8714489188164
1777,537.8538260925646,3869.869987361315
1778,163.74012611696895,3767.7955198799564
1779,870.5828126148464,3912.727750065513
1780,1020.5011149007643,3890.722301004515
1781,144.0433525821247,3922.62019990553
1782,758.8181069173706,3962.9973666829937
1783,41.30322908457643,3849.7511526742906
1784,2.347171727993311,3945.272382421274
1785,23.784382721226763,3903.8599864617872
1786,556.2991924973871,3705.0730636698268
1787,83.45064268446232,3918.555953706475
1788,307.38123622826987,4057.0569769649087
1789,46.45723210314859,3955.544240565343
1790,595.5683381075173,3911.5368985754
1791,394.03754110863724,3798.292809250561
1792,764.4073493559735,3730.476927105337
1793,1212.6149459887538,3812.011076314425
1794,1806.803466014465,3853.78010049007
1795,2465.0243970111956,3855.913412299391
1796,3155.4619231141646,3822.558874592269
1797,682.2993045106449,3860.5360461458686
1798,1896.4670759104652,3853.89258285007
1799,910.6587186953676,3911.271951507006
1800,223.8228714649356,3824.535577178058
1801,983.6029388597188,3695.360056897453
1802,511.34601626050846,3901.529668932687
1803,77.7181201865179,3820.876450390194
1804,30.745718769763005,4033.7621067294
1805,2562.981645642288,3869.812082381235
1806,879.0598436880666,3821.8722509126264
1807,1076.720738771268,3750.5989916404455
1808,42.832164875592625,3837.2362241156006
1809,36.24046745127111,3997.0250471936015
1810,1264.6099397198527,3967.2204849118257
1811,3030.8798999984033,3768.6537328337804
1812,1077.0020912872567,3920.8982867023774
1813,253.20857521778265,4070.512420998126
1814,439.56220571900593,4002.8381682692907
1815,157.83588813263535,3926.746307221109
1816,135.00572585725453,3766.38619753762
1817,1515.5562575586353,3976.1886959367343
1818,312.20941212343223,3862.733117375612
1819,352.25602843203984,3798.09164519082
1820,444.32351594867004,3893.3577496788757
1821,586.3498651380545,3776.9850573093795
1822,2477.6062289615434,3966.909215224528
1823,1796.8229301428644,3865.979579444726
1824,785.657516294169,3897.462287770727
1825,531.4154103068132,3742.641581286319
1826,3718.392817474861,3865.083020517708
1827,1268.549887908188,3829.111194055615
1828,526.0300967029415,3768.5890173664015
1829,874.1914416520538,3918.219002183246
1830,1190.4261338190452,3771.027245701743
1831,629.3543778016932,3979.6075705459134
1832,1064.6643255226238,3846.0371177209236
1833,153.498133055698,3799.4188695397593
1834,1281.35567074235,3919.572949924672
1835,1675.20163991846,3984.6286110825854
1836,419.38932129104387,3980.826897835723
1837,265.610708381837,3770.884403873067
1838,836.9409736324299,3811.8896142233425
1839,714.5891063415258,3819.0999886997333
1840,1461.3023202147076,3851.686671130666
1841,144.16638430632415,3764.1896072706695
1842,36.55373043308914,3680.972201946699
1843,207.19938868357275,3891.433279244183
1844,455.3453687971553,3936.419308450745
1845,75.01445759715904,3910.1438960895334
1846,432.3028915280875,3823.4027214443986
1847,381.1889121550102,3830.8954919637877
1848,1052.6910291312845,3924.427354238112
1849,709.7359707819086,3822.668721338369
1850,642.9036313349915,3826.1591240703688
1851,1132.1336685980416,3831.4605680945156
1852,2409.950606923746,3768.865357339919
1853,175.9900279078463,3863.7864056060043
1854,1226.6083866923616,3931.668070655017
1855,647.501731259935,3781.789560867578
1856,269.7868291379584,3742.1187681421775
1857,407.48892827849414,3841.162724758292
1858,208.7095134177276,3776.8103337862667
1859,1457.7863118855903,3871.402398158175
1860,912.7493750189905,3849.1168760485584
1861,341.0179146989563,3815.0900677907057
1862,254.91036878695905,3641.501055335575
1863,1392.2751894211185,3901.4506486835558
1864,760.1678993712029,3857.4756123071706
1865,753.2701252211459,3796.5545335806823
1866,16.00044241162643,3814.8160838385365
1867,406.93932533661155,3840.764016109518
1868,102.87811500123598,3923.5381824241517
1869,895.4108997834323,3772.2091391970216
1870,22.0278269035018,3886.8551060476784
1871,1822.6693207527912,3828.8855266563046
1872,374.06850311852014,3902.201279107144
1873,233.08658172043087,3798.510784234836
1874,443.75409903730736,3742.807661422724
1875,227.6751708674465,3817.595259003945
1876,53.21762224950629,3874.8016074624993
1877,274.70144474859035,3721.446148280555
1878,3994.0645241412417,3844.734850405605
1879,4445.450299169507,3989.2309894664418
1880,272.43398949181955,3833.767411923955
1881,1660.8742949214688,3806.269519544462
1882,266.9624395830876,3732.1148353615663
1883,710.6100323674904,3841.390585263171
1884,3814.114314669187,3837.895844979883
1885,511.42073431747025,3761.6450526091226
1886,2022.8154305339758,3699.365176651797
1887,1597.5322339971308,3860.5551155921144
1888,1602.4586227626755,3826.5242612209995
1889,415.6263400627981,3849.1363913480723
1890,482.4610897305332,3912.2802385069813
1891,303.2584363091104,3754.080816793991
1892,68.9802572588846,3699.143917440784
1893,1325.9762245035756,3743.1188684944505
1894,492.9941053493729,3829.0033666386894
1895,1685.6149523043084,3859.249508475924
1896,304.5167594534092,3734.2675155061984
1897,1054.9012865794746,3798.5914091420873
1898,1461.4623045263265,3801.1115883528
1899,427.5152744907974,3768.1342973167625
1900,937.2010728157038,3702.133282629561
1901,2261.4579203030853,3703.0607247693047
1902,98.51052834504095,3858.8077468220945
1903,464.2196103950719,3699.1206267489047
1904,79.08586253770228,3806.058653488196
1905,3742.433178821523,3879.319709426963
1906,855.1410217806439,3810.4455406856937
1907,317.7908990002609,3666.5314977722046
1908,761.336123622713,3749.186262866248
1909,322.1242426648476,3636.826339137009
1910,1762.4894674070247,3768.487218192663
1911,401.48601562950665,3781.7302471886574
1912,1349.0798631018906,3754.7687003083493
1913,944.504131878087,3791.1017021247767
1914,644.6327810895793,3769.2128734524736
1915,371.02491125506145,3645.9900275500413
1916,101.9235039477745,3833.802600093543
1917,76.4390980684313,3860.4817766264696
1918,569.2915577619078,3770.9048372302586
1919,1321.1345510100687,3729.7944954234454
1920,439.893860686609,3803.9690545631765
1921,2149.872222571666,3802.4906222028203
1922,665.4591026403783,3723.477258985007
1923,394.3577187784734,3821.6149625908324
1924,1422.4931828170086,3916.364404696545
1925,109.80977194935332,3890.787364862934
1926,211.0265962937904,3700.2963691785653
1927,577.3989611190797,3919.8823209553675
1928,781.3938490731769,3672.6232647995544
1929,655.9532158392171,3663.9652659076696
1930,1910.9334654669967,3768.9255341598873
1931,912.0396153860485,3742.4178300615154
1932,1129.1560044599933,3802.3054559612324
1933,444.71186082958144,3813.710760579218
1934,3452.527701885295,3899.9296333016287
1935,280.6961797643102,3736.250859488344
1936,280.93455547290165,3797.1782880701107
1937,1752.9649341806855,3709.7359143425283
1938,1843.083178498412,3724.313288383367
1939,485.9953451523223,3710.9222257491824
1940,2312.73369159963,3695.6063347560894
1941,727.123193156946,3629.9728923413686
1942,12.934622215514402,3740.097834673943
1943,250.36284529252077,3635.2662232688244
1944,894.6161107208889,3681.5523990361507
1945,420.3897233451973,3731.9493661596975
1946,574.1081288088253,3779.6376722713358
1947,220.72058536285013,3727.629102668455
1948,516.5878221061331,3808.1797727278827
1949,716.2715068962982,3798.14560881178
1950,2005.521265327842,3816.2949183938977
1951,657.8316706753967,3889.524333131477
1952,9.967025103898589,3763.3997665957477
1953,495.1079793145562,3746.274279269046
1954,128.72251778981183,3637.1719734447865
1955,765.0250887659856,3733.3920601071322
1956,270.44729015257076,3795.31010074886
1957,2204.844517942041,3618.615517244203
1958,1437.5304114948342,3773.041969328716
1959,59.72327243193461,3694.7542936117675
1960,159.5608335422813,3817.5897085058987
1961,205.22561827376467,3561.616317443907
1962,196.63370364909252,3810.0769529919635
1963,1548.1157190282909,3615.777154831294
1964,690.8659737809617,3819.19631118636
1965,804.4913290297089,3661.631942276159
1966,612.2542685909465,3693.5232724960338
1967,3142.3687602183127,3579.073894356861
1968,960.1422703546359,3696.6078857003295
1969,302.65642601927294,3618.2646382610246
1970,2202.170729429353,3714.7469114148876
1971,2131.2346979886793,3664.38375035702
1972,1704.0339534919192,3762.9205621131505
1973,1246.2277047351824,3749.91717130563
1974,259.78994070838894,3602.8998345856753
1975,912.320527071964,3819.7595491742836
1976,726.9441562571476,3750.2721267030597
1977,883.7419983151017,3763.754004124541
1978,327.41332672069285,3605.841642553694
1979,1512.5401644072886,3656.812984038097
1980,3254.748283615332,3602.8688692661285
1981,1545.4424595822957,3742.984780258035
1982,761.4476393852483,3756.348317975503
1983,1248.7085694329066,3852.220580344031
1984,669.1572701299564,3721.7145466097495
1985,2013.7031652343526,3696.8203582022106
1986,1182.6923150091036,3680.99194624862
1987,343.67192338507215,3725.1264612187165
1988,4.3961617711485,3751.126964184948
1989,344.13855149475467,3780.938039372614
1990,730.5777691104773,3633.1643226969213
1991,861.8331586573233,3684.504585071573
1992,293.0153077736442,3742.50338277757
1993,1391.5297248844497,3736.542126788207
1994,467.3556113939903,3838.5397948087234
1995,525.2763815231963,3585.0951338714385
1996,1058.8316050771602,3760.2806245464712
1997,3140.329893019193,3700.4476792376727
1998,405.25114510545194,3726.7066969624943
1999,1369.6179147542327,3725.734105812114
2000,1568.4887945264945,3675.362375869603
2001,70.93663640938803,3667.534190652663
2002,500.6700918638625,3727.6647294331615
2003,320.2798710153841,3759.484830654336
2004,264.2267451926772,3626.1690868229393
2005,317.8774747358657,3828.775343383772
2006,696.0953789218987,3823.7500510853883
2007,143.66986260201372,3664.1772004392774
2008,81.35753705975154,3700.5261092627275
2009,753.9202318460739,3684.8704375364455
2010,3288.3483523251316,3741.232767142221
2011,263.3816736240932,3723.0503967076447
2012,345.9043383061374,3751.3093853053115
2013,2718.777528809707,3681.3565524804017
2014,287.5239335498441,3849.365131950502
2015,546.0871810967035,3781.299044647796
2016,710.662162891176,3672.0949993734316
2017,799.5884941584637,3708.04705732056
2018,189.24143703173226,3614.114983262568
2019,83.887031743089,3640.7693383204128
2020,5.38329502814519,3518.088117520071
2021,800.1570025844112,3742.272716021927
2022,139.26798176241283,3592.6255429616594
2023,1061.1962482005322,3585.3115157337047
2024,442.12501450095715,3684.7926942940685
2025,134.32560284373568,3747.011023296074
2026,396.72455196881174,3630.2047872083203
2027,1673.7026557639356,3794.4436385203644
2028,87.55184355237934,3719.200491997484
2029,1032.7188442387364,3695.9403431813835
2030,473.498352695725,3719.463291460678
2031,257.2870254143792,3705.145303058018
2032,1408.3616538319386,3844.507446305479
2033,668.5065281404176,3700.333119942511
2034,246.9931515705005,3852.398467965066
2035,535.5326096367108,3788.932693005726
2036,1141.6955990252432,3742.2416642845637
2037,97.23921995659033,3759.52217384502
2038,119.481404896297,3748.4984295630625
2039,605.6239727698269,3720.273813558855
2040,84.42649898984209,3613.9638340586157
2041,1973.02543539344,3581.353511998799
2042,537.9233480659719,3709.211402842767
2043,115.10069039863166,3777.38595066695
2044,832.3385352886377,3612.794429699901
2045,655.3715437488779,3746.650040905013
2046,410.7504265300321,3693.8874285392462
2047,815.2109949559507,3761.6363646516907
2048,1215.9592981552464,3669.7841750496154
2049,511.3151322989724,3720.2049472471126
2050,178.58767751595687,3683.7283699923173
2051,1133.197290179281,3757.0756320301716
2052,99.54376751070917,3740.1102356017996
2053,416.98287806363044,3677.5403160385513
2054,397.22327736744415,3866.0950918814733
2055,117.84102848019181,3564.884211276235
2056,283.60994077379826,3657.875296031621
2057,444.8945435953607,3674.5820402691947
2058,22.835566052761436,3756.5778306385996
2059,653.13027089554,3668.7358881668074
2060,189.65244956506865,3574.7854834064397
2061,30.510795490389576,3579.568646622035
2062,194.91739545604537,3712.040486172088
2063,729.4927572502444,3546.302903083545
2064,706.7484370253795,3734.6160650268175
2065,30.161608919635608,3765.230283491637
2066,310.77091963165293,3722.619332812273
2067,421.7157573615406,3657.426957839536
2068,48.902023587206166,3677.84659596073
2069,193.48373824053783,3757.1986418997267
2070,956.8352374726687,3654.6548085656564
2071,422.5955217934484,3603.410645589204
2072,1619.2645847023462,3768.7297330400056
2073,69.7422706899749,3745.3787928093884
2074,1042.643360775232,3612.466696510881
2075,188.85081056689472,3639.101744698449
2076,727.8738177436218,3681.9062313279737
2077,1383.0700399222064,3827.2614927335944
2078,605.679004367219,3571.2929743000273
2079,515.5772227254997,3689.8376648111284
2080,1625.0441032364954,3715.6380314410644
2081,74.63351094773381,3690.0170094097307
2082,1061.481415331697,3695.9771484056077
2083,1989.713119125407,3785.0072672394613
2084,344.6445455028136,3652.103834110748
2085,426.37166818171374,3611.945421963427
2086,710.4166834854954,3648.359169213043
2087,1097.4506730886196,3577.099427088449
2088,652.5936733812844,3820.327318431487
2089,803.8258267077832,3833.062806429515
2090,779.1065960635007,3503.66637322497
2091,1185.868032440597,3511.8390797338043
2092,1000.2256535988032,3716.27951202919
2093,1315.5488754056914,3700.7032024285772
2094,12.202270137706853,3702.421608832335
2095,6.991117707319167,3647.9096787621015
2096,267.6102602353337,3771.4127791923747
2097,2195.1489873028277,3572.6435903319725
2098,1457.0168921088384,3635.6864515437633
2099,750.9679744828308,3573.331558204509
2100,4592.024625981732,3658.0198517555395
2101,294.4516920820458,3701.8507344312047
2102,26.20978176278937,3592.2157771804127
2103,376.5095096188223,3613.3640492008694
2104,317.6264360658,3649.7535232876885
2105,4051.1330591231876,3502.646485401799
2106,85.49948307165555,3769.8362612376363
2107,119.72873429870242,3539.7504326475964
2108,637.8789195373964,3772.0051269862656
2109,436.2119261635858,3595.2850740554177
2110,686.3578714209149,3754.8898422557463
2111,140.72855517891665,3651.41783549542
2112,132.7725378522444,3567.7420971000192
2113,1227.384402471207,3598.2462740570622
2114,1786.860354973851,3720.3278293036574
2115,88.30299404394697,3504.369374419314
2116,3252.0150922765297,3664.7871336116764
2117,16.21533676229887,3766.79345775085
2118,751.6647130442738,3641.7570401828207
2119,443.7874758084351,3723.920159619836
2120,80.45371512721132,3593.96353828104
2121,1325.6285147033589,3517.893967873308
2122,341.62960482239674,3594.9127299960473
2123,616.7600554800886,3528.9094328420306
2124,2370.7084762141967,3536.8876021344063
2125,841.3884082288904,3667.871936278249
2126,867.4003621320378,3579.755344047529
2127,259.67296745916553,3404.617197738563
2128,862.8842025240955,3530.499671895042
2129,523.8479885393291,3539.6034503877254
2130,6.3679527803361475,3658.8302225511143
2131,87.19747985186909,3587.615575355482
2132,745.7821716060233,3740.2705065396635
2133,1921.9346573675907,3609.526500992816
2134,1127.616363352784,3687.0136123385787
2135,1256.384758630054,3520.9893934565885
2136,1485.6737942397392,3756.535266030971
2137,102.0358790916077,3760.993950821451
2138,712.8071132708053,3572.4882566521787
2139,285.5628515381743,3741.63793174136
2140,317.6216455470493,3593.9493645479943
2141,1134.519681416322,3565.42200993394
2142,130.89594142089481,3531.767774234955
2143,244.51056643514153,3602.071706744887
2144,618.7010693813531,3646.251726954866
2145,337.1034322497916,3573.716328508523
2146,31.260807626341933,3676.3640575459717
2147,108.8075559204462,3669.7417777936175
2148,101.9035771100785,3480.0587064540996
2149,424.00848863162327,3640.283479273074
2150,144.092680238602,3693.381905436915
2151,1644.465516590916,3645.6780293918823
2152,172.7570301659676,3652.8217405365235
2153,934.0616303433911,3613.2247357795572
2154,1414.7403177654014,3623.374294022472
2155,1043.842993840077,3687.7942254086342
2156,59.143482653001364,3553.739407654807
2157,606.0397227664035,3651.9481156881084
2158,1403.6201255726978,3698.1668766923453
2159,1912.5524467499501,3625.1934790262058
2160,838.6487019979156,3520.39278500249
2161,967.1695703705321,3567.7505077309343
2162,2742.8108605920097,3658.5220846408806
2163,1607.2540902394373,3522.211235465295
2164,395.858527748459,3570.9703660785754
2165,25.403303627492992,3524.3665581887003
2166,17.19282878540418,3559.022891205475
2167,188.22628171047873,3694.2423344454
2168,0.4535316205013531,3625.9178611210777
2169,55.61852693663183,3512.1615538070578
2170,1492.2198470184337,3510.4998364085045
2171,766.0484071114574,3607.764405994623
2172,2488.30781204448,3476.4714610965425
2173,457.18334714931825,3680.845202648841
2174,1330.8139852671163,3639.6230930296915
2175,1578.4166599007583,3471.30066839656
2176,356.11467561148083,3702.18288260784
2177,1144.9674134730467,3535.406085138089
2178,3402.586005723128,3571.1717448133636
2179,761.2346377585994,3528.215806721842
2180,589.5131951470623,3387.3580462778136
2181,400.31535332571116,3543.9873150280305
2182,360.2201657327082,3579.1926299579845
2183,216.07737677112925,3550.344129230786
2184,1532.549663374622,3590.8365684721257
2185,161.67863708897073,3656.8078118852327
2186,164.81029096086309,3527.9286580620255
2187,388.65082082401716,3521.1153226129404
2188,311.40611984082364,3559.6862547416763
2189,832.3527576404285,3523.481352475302
2190,1048.9022062168924,3628.756845058042
2191,38.29094238169632,3442.2106503978944
2192,2004.7216025357436,3634.5508933130527
2193,2558.564817926348,3626.1779334845633
2194,4746.826854861784,3728.205100676951
2195,1337.120368752704,3596.7625739207656
2196,1829.3141746107447,3471.273505137563
2197,1585.6765401494813,3603.396182894367
2198,821.9517823508278,3642.117318255346
2199,56.957134563517336,3545.246554116266
2200,1390.6806412299168,3658.047301663513
2201,292.3333224917186,3615.5303548206616
2202,2178.429994076934,3565.271571328586
2203,326.74346022804366,3598.7584871161393
2204,45.10544405844645,3563.938030365604
2205,128.67849769190823,3634.579453836482
2206,197.5783415205177,3569.889719059675
2207,1421.5995930854901,3607.3423705259343
2208,611.8615578152862,3580.8922680076025
2209,265.3434864604566,3616.690315854776
2210,1423.0784308158138,3471.586006016313
2211,629.6787876436908,3714.4743868649844
2212,628.8295943436518,3650.1512275856476
2213,338.4142194744406,3533.7874278091385
2214,433.6726633344273,3681.7741984385875
2215,617.1055046797335,3761.985663773558
2216,988.5556548484667,3655.342972838132
2217,2581.787071242954,3604.291771289559
2218,1327.7748924269868,3456.8155875233724
2219,782.1313722941958,3460.6373976168175
2220,81.090137003719,3638.8100256378552
2221,1110.9016258914442,3724.1786895399646
2222,1106.8605200706224,3482.46262410757
2223,263.88421231257314,3534.9850409532046
2224,225.10513563439704,3497.7579630358
2225,140.96638675611078,3576.0577156204804
2226,64.30303208699046,3617.9755333900116
2227,1483.8538275829633,3525.9531896202798
2228,132.9987176536756,3451.5733481910456
2229,960.4684115003147,3458.3842405364144
2230,452.78567571880666,3708.483020438631
2231,361.6459867542716,3464.639779284478
2232,1964.1618605776819,3451.262121773935
2233,1026.0664395291926,3574.7427958909466
2234,304.83900197567255,3482.0717194590575
2235,231.91716654515307,3535.7200543281933
2236,175.57816445512077,3568.5483622076727
2237,1188.1170356369319,3578.869576977379
2238,514.4037352290364,3524.9030293350374
2239,426.9364405778136,3467.775217434618
2240,1094.3137223557328,3497.2383575089393
2241,41.71043458583129,3509.651533737058
2242,599.4378965535627,3611.3853782394167
2243,735.2599896824104,3691.1720833854733
2244,949.2884011526744,3532.6039938297217
2245,620.1635038752954,3665.0426700779894
2246,59.43941407552369,3593.365416143194
2247,1873.0049756056462,3636.6081377445435
2248,375.58877098961295,3407.188727620774
2249,310.7551369285984,3532.4479453182807
2250,569.4865882458954,3536.939038183474
2251,293.85464585630206,3510.3546099410687
2252,1324.1063210052403,3478.3103309729704
2253,243.16488971627786,3496.6947690464567
2254,761.050096394098,3536.4330294377487
2255,472.919558360271,3663.3092887380094
2256,198.9700758909284,3658.7085883470754
