sura,aya,surah_name,n_words,eligible,ineligible_reason,n_hadith,n_hadith_ambiguous,n_books,n_hadith_all17,n_hadith_surah_level,max_span_words,driver_span,b_bukhari,b_muslim,b_abudawud,b_tirmidhi,b_nasai,b_ibnmajah,b_malik,b_ahmed,b_darimi
26,184,الشعراء,5,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
26,185,الشعراء,5,0,no_verse_distinctive_span,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
26,186,الشعراء,9,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
26,187,الشعراء,9,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
26,188,الشعراء,5,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
26,189,الشعراء,10,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
26,190,الشعراء,8,0,no_verse_distinctive_span,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
26,191,الشعراء,5,0,no_verse_distinctive_span,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
26,192,الشعراء,4,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
26,193,الشعراء,4,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
26,194,الشعراء,5,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
26,195,الشعراء,3,0,under_4_words,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
26,196,الشعراء,4,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
26,197,الشعراء,9,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
26,198,الشعراء,5,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
26,199,الشعراء,6,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
26,200,الشعراء,5,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
26,201,الشعراء,7,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
26,202,الشعراء,5,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
26,203,الشعراء,4,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
26,204,الشعراء,2,0,under_4_words,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
26,205,الشعراء,4,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
26,206,الشعراء,5,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
26,207,الشعراء,6,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
26,208,الشعراء,7,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
26,209,الشعراء,4,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
26,210,الشعراء,4,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
26,211,الشعراء,5,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
26,212,الشعراء,4,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
26,213,الشعراء,9,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
26,214,الشعراء,3,0,under_4_words,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
26,215,الشعراء,6,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
26,216,الشعراء,7,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
26,217,الشعراء,4,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
26,218,الشعراء,4,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
26,219,الشعراء,3,0,under_4_words,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
26,220,الشعراء,4,0,no_verse_distinctive_span,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
26,221,الشعراء,6,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
26,222,الشعراء,5,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
26,223,الشعراء,4,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
26,224,الشعراء,3,0,under_4_words,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
26,225,الشعراء,7,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
26,226,الشعراء,5,1,,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0
26,227,الشعراء,19,1,,1,1,1,1,1,5,الذين امنوا وعملوا الصالحات وذكروا,0,0,1,0,0,0,0,0,0
27,1,النمل,6,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,2,النمل,3,0,under_4_words,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,3,النمل,9,0,no_verse_distinctive_span,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,4,النمل,10,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,5,النمل,10,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,6,النمل,7,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,7,النمل,16,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,8,النمل,14,1,,1,0,1,1,1,5,ان بورك من في النار,0,0,0,0,0,1,0,0,0
27,9,النمل,7,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,10,النمل,20,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,11,النمل,11,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,12,النمل,19,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,13,النمل,8,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,14,النمل,11,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,15,النمل,15,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,16,النمل,19,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,17,النمل,9,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,18,النمل,20,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,19,النمل,24,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,20,النمل,12,1,,1,0,1,1,1,5,فقال ما لي لا اري,0,0,0,0,1,0,0,0,0
27,21,النمل,9,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,22,النمل,14,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,23,النمل,11,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,24,النمل,17,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,25,النمل,14,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,26,النمل,8,1,,0,11,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,27,النمل,7,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,28,النمل,11,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,29,النمل,9,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,30,النمل,8,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,31,النمل,5,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,32,النمل,13,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,33,النمل,12,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,34,النمل,13,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,35,النمل,8,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,36,النمل,16,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,37,النمل,13,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,38,النمل,11,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,39,النمل,16,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,40,النمل,38,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,41,النمل,12,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,42,النمل,14,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,43,النمل,12,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,44,النمل,28,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,45,النمل,13,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,46,النمل,13,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,47,النمل,13,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,48,النمل,10,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,49,النمل,14,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,50,النمل,7,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,51,النمل,9,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,52,النمل,11,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,53,النمل,5,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,54,النمل,8,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,55,النمل,11,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,56,النمل,15,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,57,النمل,7,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,58,النمل,6,0,no_verse_distinctive_span,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,59,النمل,12,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,60,النمل,27,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,61,النمل,21,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,62,النمل,16,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,63,النمل,20,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,64,النمل,19,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,65,النمل,14,1,,2,0,2,2,2,5,قل لا يعلم من في,0,1,0,1,0,0,0,0,0
27,66,النمل,14,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,67,النمل,9,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,68,النمل,12,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,69,النمل,9,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,70,النمل,9,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,71,النمل,7,0,no_verse_distinctive_span,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,72,النمل,9,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,73,النمل,10,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,74,النمل,8,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,75,النمل,10,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,76,النمل,12,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,77,النمل,4,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,78,النمل,8,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,79,النمل,7,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,80,النمل,11,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,81,النمل,14,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,82,النمل,16,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,83,النمل,11,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,84,النمل,13,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,85,النمل,8,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,86,النمل,15,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,87,النمل,18,1,,0,4,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,88,النمل,18,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,89,النمل,11,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,90,النمل,13,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,91,النمل,17,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,92,النمل,15,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
27,93,النمل,11,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,1,القصص,1,0,under_4_words,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,2,القصص,4,0,no_verse_distinctive_span,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,3,القصص,9,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,4,القصص,19,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,5,القصص,12,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,6,القصص,12,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,7,القصص,22,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,8,القصص,13,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,9,القصص,18,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,10,القصص,17,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,11,القصص,10,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,12,القصص,16,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,13,القصص,17,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,14,القصص,10,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,15,القصص,38,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,16,القصص,13,1,,2,0,2,5,2,5,اني ظلمت نفسي فاغفر لي,0,0,1,0,0,0,0,1,0
28,17,القصص,9,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,18,القصص,16,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,19,القصص,33,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,20,القصص,19,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,21,القصص,10,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,22,القصص,11,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,23,القصص,27,1,,1,0,1,1,1,5,لا نسقي حتي يصدر الرعاء,0,0,0,0,0,0,0,0,1
28,24,القصص,15,1,,1,0,1,1,1,5,فسقي لهما ثم تولي الي,0,0,0,0,0,0,0,0,1
28,25,القصص,26,1,,1,0,1,1,1,5,ان ابي يدعوك ليجزيك اجر,0,0,0,0,0,0,0,0,1
28,26,القصص,11,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,27,القصص,29,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,28,القصص,15,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,29,القصص,27,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,30,القصص,20,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,31,القصص,20,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,32,القصص,25,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,33,القصص,9,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,34,القصص,14,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,35,القصص,15,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,36,القصص,17,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,37,القصص,18,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,38,القصص,29,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,39,القصص,12,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,40,القصص,10,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,41,القصص,9,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,42,القصص,10,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,43,القصص,16,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,44,القصص,13,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,45,القصص,18,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,46,القصص,20,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,47,القصص,18,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,48,القصص,26,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,49,القصص,13,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,50,القصص,23,1,,0,2,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,51,القصص,6,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,52,القصص,8,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,53,القصص,15,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,54,القصص,12,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,55,القصص,15,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,56,القصص,13,1,,7,4,4,7,7,5,انك لا تهدي من احببت,2,3,0,1,1,0,0,0,0
28,57,القصص,25,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,58,القصص,17,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,59,القصص,20,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,60,القصص,15,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,61,القصص,17,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,62,القصص,8,0,no_verse_distinctive_span,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,63,القصص,18,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,64,القصص,13,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,65,القصص,6,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,66,القصص,7,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,67,القصص,11,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,68,القصص,14,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,69,القصص,7,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,70,القصص,15,1,,0,11,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,71,القصص,19,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,72,القصص,21,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,73,القصص,13,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,74,القصص,8,0,no_verse_distinctive_span,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,75,القصص,17,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,76,القصص,29,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,77,القصص,26,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,78,القصص,28,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,79,القصص,21,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,80,القصص,16,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,81,القصص,17,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,82,القصص,26,1,,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,83,القصص,14,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,84,القصص,18,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,85,القصص,19,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,86,القصص,15,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,87,القصص,16,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
28,88,القصص,19,1,,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0
29,1,العنكبوت,1,0,under_4_words,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
29,2,العنكبوت,10,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
29,3,العنكبوت,11,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
29,4,العنكبوت,10,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
29,5,العنكبوت,12,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
29,6,العنكبوت,10,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
29,7,العنكبوت,12,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
29,8,العنكبوت,21,1,,1,0,1,1,1,5,ووصينا الانسان بوالديه حسنا وان,0,1,0,0,0,0,0,0,0
29,9,العنكبوت,7,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
29,10,العنكبوت,31,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
29,11,العنكبوت,6,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
29,12,العنكبوت,18,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
29,13,العنكبوت,11,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
29,14,العنكبوت,16,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
29,15,العنكبوت,6,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
29,16,العنكبوت,13,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
29,17,العنكبوت,27,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
29,18,العنكبوت,13,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
29,19,العنكبوت,13,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
29,20,العنكبوت,19,1,,0,3,0,0,0,0,,0,0,0,0,0,0,0,0,0
29,21,العنكبوت,8,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
29,22,العنكبوت,17,1,,0,6,0,0,0,0,,0,0,0,0,0,0,0,0,0
29,23,العنكبوت,13,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
29,24,العنكبوت,20,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
29,25,العنكبوت,27,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
29,26,العنكبوت,12,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
29,27,العنكبوت,18,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
29,28,العنكبوت,14,1,,1,1,1,1,1,5,انكم لتاتون الفاحشه ما سبقكم,0,0,0,0,0,0,0,0,1
29,29,العنكبوت,23,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
29,30,العنكبوت,6,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
29,31,العنكبوت,15,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
29,32,العنكبوت,16,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
29,33,العنكبوت,23,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
29,34,العنكبوت,12,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
29,35,العنكبوت,7,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
29,36,العنكبوت,17,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
29,37,العنكبوت,7,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
29,38,العنكبوت,16,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
29,39,العنكبوت,13,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
29,40,العنكبوت,28,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
29,41,العنكبوت,19,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
29,42,العنكبوت,12,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
29,43,العنكبوت,8,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
29,44,العنكبوت,10,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
29,45,العنكبوت,21,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
29,46,العنكبوت,25,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
29,47,العنكبوت,19,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
29,48,العنكبوت,13,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
29,49,العنكبوت,14,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
29,50,العنكبوت,16,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
29,51,العنكبوت,15,1,,1,0,1,1,1,5,اولم يكفهم انا انزلنا عليك,0,0,0,0,0,0,0,0,1
29,52,العنكبوت,19,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
29,53,العنكبوت,12,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
29,54,العنكبوت,6,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
29,55,العنكبوت,13,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
29,56,العنكبوت,9,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
29,57,العنكبوت,7,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
29,58,العنكبوت,17,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
29,59,العنكبوت,5,0,no_verse_distinctive_span,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
29,60,العنكبوت,12,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
29,61,العنكبوت,13,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
29,62,العنكبوت,14,1,,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0
29,63,العنكبوت,22,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
29,64,العنكبوت,15,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
29,65,العنكبوت,16,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
29,66,العنكبوت,6,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
29,67,العنكبوت,15,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
29,68,العنكبوت,17,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
29,69,العنكبوت,9,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
30,1,الروم,1,0,under_4_words,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
30,2,الروم,2,0,under_4_words,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
30,3,الروم,8,1,,1,0,1,1,1,5,في ادني الارض وهم من,0,0,0,1,0,0,0,0,0
30,4,الروم,12,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
30,5,الروم,8,1,,2,0,1,2,2,5,بنصر الله ينصر من يشاء,0,0,0,2,0,0,0,0,0
