surah,verse,mushaf_index,n_words,n_segments,n_letters_rasm,n_root_tokens,n_lemma_tokens,n_pos_segments,n_hapax_root_tokens,frac_hapax_root_tokens,n_hapax_lemma_tokens,frac_hapax_lemma_tokens,mean_log10_root_freq,median_log10_root_freq,min_root_freq,mean_root_surprisal_bits,sum_root_surprisal_bits,frac_root_tokens_freq_le5,n_root_types,ttr_root,root_simpson_repeat,rime_pausal,rime_class_size,fasila_readable,share_nominal,share_verbal,share_pronominal,share_particle,segments_per_word,frac_derived_stems
66,8,5237,45,71,191,32,43,45,0,0.0,1,0.023255813953488372,2.2953677217418003,2.255259100538905,13,7.98367033106889,255.47745059420447,0.0,27,0.84375,0.010080645161290322,Iر,178,1,0.4222222222222222,0.26666666666666666,0.08888888888888889,0.2222222222222222,1.5777777777777777,0.1875
66,9,5238,11,22,59,8,11,11,0,0.0,0,0.0,1.8222941040827263,1.7380533584200957,13,9.555186872520569,76.44149498016455,0.0,8,1.0,0.0,Iر,178,1,0.6363636363636364,0.2727272727272727,0.0,0.09090909090909091,2.0,0.25
66,10,5239,27,42,118,19,27,27,0,0.0,0,0.0,2.3301444561294105,2.255272505103306,16,7.868144520058252,149.49474588110678,0.0,15,0.7894736842105263,0.023391812865497075,Iن,1293,1,0.48148148148148145,0.25925925925925924,0.037037037037037035,0.2222222222222222,1.5555555555555556,0.05263157894736842
66,11,5240,24,39,97,16,23,24,0,0.0,0,0.0,2.415911998136267,2.303196057420489,38,7.5832309126362425,121.33169460217988,0.0,15,0.9375,0.008333333333333333,Iن,1293,1,0.4583333333333333,0.25,0.08333333333333333,0.20833333333333334,1.625,0.1875
66,12,5241,17,30,76,11,17,17,0,0.0,0,0.0,1.9407823237964763,1.8750612633917,9,9.161577526540277,100.77735279194304,0.0,11,1.0,0.0,Iن,1293,1,0.5294117647058824,0.23529411764705882,0.058823529411764705,0.17647058823529413,1.7647058823529411,0.18181818181818182
67,1,5242,9,13,32,6,8,9,0,0.0,0,0.0,2.2183801806661307,2.2172205757875014,32,8.239417406724451,49.4365044403467,0.0,6,1.0,0.0,Iر,178,1,0.5555555555555556,0.1111111111111111,0.2222222222222222,0.1111111111111111,1.4444444444444444,0.16666666666666666
67,2,5243,11,20,53,8,10,11,0,0.0,0,0.0,2.22094911508484,2.276309776469881,38,8.230883591305018,65.84706873044014,0.0,8,1.0,0.0,Uر,81,1,0.6363636363636364,0.18181818181818182,0.18181818181818182,0.0,1.8181818181818181,0.0
67,3,5244,18,21,62,12,18,18,0,0.0,2,0.1111111111111111,1.9343888711118786,2.293451111366619,4,9.182816116636575,110.1937933996389,0.16666666666666666,10,0.8333333333333334,0.030303030303030304,Uر,81,1,0.4444444444444444,0.2222222222222222,0.05555555555555555,0.2777777777777778,1.1666666666666667,0.08333333333333333
67,4,5245,10,14,42,7,9,10,0,0.0,1,0.1111111111111111,1.5774655056533984,2.0170333392987803,4,10.368489872074848,72.57942910452394,0.14285714285714285,6,0.8571428571428571,0.047619047619047616,Iر,178,1,0.5,0.2,0.1,0.2,1.4,0.14285714285714285
67,5,5246,12,27,65,10,11,12,0,0.0,1,0.09090909090909091,1.8705016184138248,1.8036202519158713,14,9.395044976279408,93.95044976279408,0.0,10,1.0,0.0,Iر,178,1,0.5833333333333334,0.25,0.08333333333333333,0.08333333333333333,2.25,0.2
67,6,5247,7,14,34,5,7,7,0,0.0,0,0.0,2.3217630137853105,2.571708831808688,29,7.8959870688567975,39.47993534428399,0.0,5,1.0,0.0,Iر,178,1,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.0,2.0,0.0
67,7,5248,8,13,32,4,6,8,0,0.0,0,0.0,1.3336536427948487,1.3832064235561998,2,11.178415349171491,44.713661396685964,0.5,4,1.0,0.0,Uر,81,1,0.125,0.375,0.25,0.25,1.625,0.25
67,8,5249,13,19,53,10,13,13,0,0.0,1,0.07692307692307693,1.6541376887887058,1.7454004760054274,4,10.113790392821324,101.13790392821323,0.2,10,1.0,0.0,Iر,178,1,0.3076923076923077,0.38461538461538464,0.0,0.3076923076923077,1.4615384615384615,0.2
67,9,5250,18,24,62,10,17,18,0,0.0,0,0.0,2.660519498957115,2.458558364336735,130,6.7706623834392845,67.70662383439284,0.0,9,0.9,0.022222222222222223,Iر,178,1,0.2777777777777778,0.2777777777777778,0.05555555555555555,0.3888888888888889,1.3333333333333333,0.2
67,10,5251,11,16,38,7,11,11,0,0.0,0,0.0,2.392136555896632,2.2671717284030137,19,7.662211222180457,53.6354785552632,0.0,6,0.8571428571428571,0.047619047619047616,Iر,178,1,0.18181818181818182,0.45454545454545453,0.0,0.36363636363636365,1.4545454545454546,0.0
67,11,5252,5,12,30,5,5,5,0,0.0,1,0.2,1.4005435955847623,1.591064607026499,2,10.956211735732989,54.78105867866494,0.2,5,1.0,0.0,Iر,178,1,0.8,0.2,0.0,0.0,2.4,0.2
67,12,5253,9,15,38,6,8,9,0,0.0,0,0.0,2.1766806753967782,2.1201248157593997,48,8.377940164821618,50.267640988929706,0.0,6,1.0,0.0,Iر,178,1,0.5555555555555556,0.1111111111111111,0.2222222222222222,0.1111111111111111,1.6666666666666667,0.0
67,13,5254,9,17,38,5,8,9,0,0.0,0,0.0,2.1355643017260655,1.662757831681574,16,8.514525801678245,42.572629008391225,0.0,5,1.0,0.0,Uر,81,1,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.2222222222222222,1.8888888888888888,0.2
67,14,5255,7,11,27,4,6,7,0,0.0,0,0.0,1.9917979271635071,2.06632192548654,8,8.992107360437707,35.96842944175083,0.0,4,1.0,0.0,Iر,178,1,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,1.5714285714285714,0.0
67,15,5256,14,25,59,8,12,14,0,0.0,1,0.08333333333333333,1.7119121252111933,1.7088188698261149,2,9.921867869303178,79.37494295442542,0.125,8,1.0,0.0,Uر,81,1,0.35714285714285715,0.21428571428571427,0.21428571428571427,0.21428571428571427,1.7857142857142858,0.0
67,16,5257,11,17,40,5,9,11,0,0.0,0,0.0,1.913765203570129,2.5809249756756194,3,9.25132645726313,46.25663228631564,0.2,5,1.0,0.0,Uر,81,1,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.2727272727272727,1.5454545454545454,0.0
67,17,5258,12,19,48,7,12,12,0,0.0,0,0.0,2.271211505081306,2.5809249756756194,5,8.06391554585957,56.447408821017,0.14285714285714285,7,1.0,0.0,Iر,178,1,0.25,0.25,0.08333333333333333,0.4166666666666667,1.5833333333333333,0.14285714285714285
67,18,5259,8,13,30,5,8,8,0,0.0,0,0.0,2.309778211085736,2.450249108319361,37,7.935799721656193,39.67899860828096,0.0,5,1.0,0.0,Iر,178,1,0.25,0.25,0.125,0.375,1.625,0.2
67,19,5260,15,26,60,10,15,15,0,0.0,0,0.0,1.9135444728119062,1.9018650854872718,9,9.252059708970275,92.52059708970276,0.0,10,1.0,0.0,Iر,178,1,0.4,0.2,0.0,0.4,1.7333333333333334,0.1
67,20,5261,15,20,53,6,14,16,0,0.0,0,0.0,2.083523390452776,2.178509789524836,27,8.687401966920525,52.12441180152315,0.0,6,1.0,0.0,Uر,81,1,0.3125,0.0625,0.25,0.375,1.3333333333333333,0.0
67,21,5262,12,17,42,6,13,13,0,0.0,0,0.0,1.411417747244842,1.3433181346311467,4,10.920088585825303,65.52053151495181,0.16666666666666666,5,0.8333333333333334,0.06666666666666667,Uر,81,1,0.23076923076923078,0.23076923076923078,0.15384615384615385,0.38461538461538464,1.4166666666666667,0.16666666666666666
67,22,5263,12,16,46,8,13,13,0,0.0,1,0.07692307692307693,1.7260127368376672,1.772653558232912,2,9.875026651386099,79.00021321108879,0.125,7,0.875,0.03571428571428571,Iم,551,1,0.46153846153846156,0.15384615384615385,0.15384615384615385,0.23076923076923078,1.3333333333333333,0.25
67,23,5264,12,21,53,8,10,12,0,0.0,0,0.0,2.0774619449223772,2.0255376538378744,16,8.707537653123586,69.66030122498869,0.0,8,1.0,0.0,Uن,1751,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.75,0.125
67,24,5265,8,13,31,4,7,8,0,0.0,0,0.0,2.0778384446176283,2.148584690484617,6,8.706286948208215,34.82514779283286,0.0,4,1.0,0.0,Uن,1751,1,0.125,0.375,0.25,0.25,1.625,0.0
67,25,5266,7,11,29,4,7,7,0,0.0,0,0.0,2.687089148208798,2.6666732492121934,151,6.682399919118816,26.729599676475264,0.0,4,1.0,0.0,Iن,1293,1,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.2857142857142857,1.5714285714285714,0.0
67,26,5267,9,13,34,6,10,11,0,0.0,0,0.0,2.7930215556184503,2.8249797797781397,130,6.330500078785637,37.983000472713826,0.0,6,1.0,0.0,Iن,1293,1,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.45454545454545453,1.4444444444444444,0.16666666666666666
67,27,5268,13,21,51,8,12,13,0,0.0,0,0.0,2.382028503657023,2.421104852320215,10,7.695789444899805,61.56631555919844,0.0,8,1.0,0.0,Uن,1751,1,0.15384615384615385,0.46153846153846156,0.3076923076923077,0.07692307692307693,1.6153846153846154,0.125
67,28,5269,15,23,57,9,15,15,0,0.0,0,0.0,2.427831729995697,2.530199698203082,13,7.5436344204888774,67.8927097843999,0.0,9,1.0,0.0,Iم,551,1,0.26666666666666666,0.3333333333333333,0.06666666666666667,0.3333333333333333,1.5333333333333334,0.2222222222222222
67,29,5270,13,22,49,7,10,13,0,0.0,0,0.0,2.6409018124589645,2.718501688867274,70,6.835830927374182,47.85081649161928,0.0,7,1.0,0.0,Iن,1293,1,0.23076923076923078,0.3076923076923077,0.3076923076923077,0.15384615384615385,1.6923076923076923,0.42857142857142855
67,30,5271,10,16,40,8,10,10,0,0.0,0,0.0,2.0197932869915913,1.8061269530482185,4,8.899108788098312,71.1928703047865,0.125,7,0.875,0.03571428571428571,Iن,1293,1,0.4,0.4,0.0,0.2,1.6,0.125
68,1,5272,4,8,16,2,3,4,0,0.0,1,0.3333333333333333,0.9030899869919435,0.9030899869919435,4,12.608716854020573,25.217433708041145,0.5,2,1.0,0.0,Uن,1751,1,0.25,0.25,0.25,0.25,2.0,0.0
68,2,5273,5,8,19,3,4,5,0,0.0,0,0.0,2.480183389597074,2.303196057420489,140,7.369725971645085,22.109177914935255,0.0,3,1.0,0.0,Uن,1751,1,0.6,0.0,0.2,0.2,1.6,0.0
68,3,5274,5,8,18,3,4,5,0,0.0,0,0.0,1.8841027468274667,2.03342375548695,27,9.34986300567996,28.04958901703988,0.0,3,1.0,0.0,Uن,1751,1,0.6,0.0,0.2,0.2,1.6,0.0
68,4,5275,4,7,15,2,4,4,0,0.0,0,0.0,2.261925238493075,2.261925238493075,128,8.09476385573563,16.18952771147126,0.0,2,1.0,0.0,Iم,551,1,0.5,0.0,0.0,0.5,1.75,0.0
68,5,5276,2,6,13,2,2,2,0,0.0,0,0.0,2.1702617153949575,2.1702617153949575,148,8.399263488391624,16.798526976783247,0.0,1,0.5,1.0,Uن,1751,1,0.0,1.0,0.0,0.0,3.0,1.0
68,6,5277,2,5,13,1,2,2,0,0.0,1,0.5,1.7781512503836436,1.7781512503836436,60,9.701826258412055,9.701826258412055,0.0,1,1.0,,Uن,1751,1,0.5,0.0,0.0,0.5,2.5,0.0
68,7,5278,11,17,39,6,9,11,0,0.0,0,0.0,2.646729155791798,2.7155724766537044,176,6.81647291183829,40.89883747102974,0.0,5,0.8333333333333334,0.06666666666666667,Iن,1293,1,0.45454545454545453,0.09090909090909091,0.2727272727272727,0.18181818181818182,1.5454545454545454,0.16666666666666666
68,8,5279,3,5,14,2,3,3,0,0.0,0,0.0,2.280419409309305,2.280419409309305,129,8.033327550109549,16.066655100219098,0.0,2,1.0,0.0,Iن,1293,1,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.6666666666666667,1.0
68,9,5280,4,7,17,3,4,4,0,0.0,0,0.0,0.9534460021903314,0.6989700043360189,5,12.441437792386475,37.32431337715943,0.6666666666666666,2,0.6666666666666666,0.3333333333333333,Uن,1751,1,0.0,0.75,0.0,0.25,1.75,0.6666666666666666
68,10,5281,5,6,16,4,5,5,0,0.0,1,0.2,1.6007336010349602,1.6122665313030429,4,10.29119493231232,41.16477972924928,0.25,4,1.0,0.0,Iن,1293,1,0.6,0.2,0.0,0.2,1.2,0.25
68,11,5282,3,4,13,3,3,3,1,0.3333333333333333,3,1.0,0.6129496969124184,0.47712125471966244,1,13.572542035094516,40.71762610528355,0.6666666666666666,3,1.0,0.0,Iم,551,1,1.0,0.0,0.0,0.0,1.3333333333333333,0.0
68,12,5283,4,6,17,4,4,4,0,0.0,0,0.0,1.807313023843777,1.8532735513201788,17,9.604952943858098,38.41981177543239,0.0,4,1.0,0.0,Iم,551,1,1.0,0.0,0.0,0.0,1.5,0.25
68,13,5284,4,4,13,3,4,4,1,0.3333333333333333,2,0.5,0.8906992859785725,0.3010299956639812,1,12.64987787183224,37.94963361549672,0.6666666666666666,3,1.0,0.0,Iم,551,1,0.5,0.0,0.25,0.25,1.0,0.0
68,14,5285,5,6,15,3,5,5,0,0.0,0,0.0,2.4474436915023996,2.2648178230095364,86,7.478484894563913,22.435454683691738,0.0,3,1.0,0.0,Iن,1293,1,0.6,0.2,0.0,0.2,1.2,0.0
68,15,5286,7,10,32,5,7,7,0,0.0,0,0.0,2.210401192703425,2.230448921378274,16,8.265923031006531,41.329615155032656,0.0,5,1.0,0.0,Iن,1293,1,0.42857142857142855,0.2857142857142857,0.0,0.2857142857142857,1.4285714285714286,0.0
68,16,5287,3,6,15,2,3,3,1,0.5,2,0.6666666666666666,0.1505149978319906,0.1505149978319906,1,15.108716854020573,30.217433708041145,1.0,2,1.0,0.0,Uم,36,1,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,2.0,0.0
68,17,5288,10,20,48,7,10,10,0,0.0,1,0.1,1.5854832418990354,1.5797835966168101,3,10.341855528783071,72.3929887014815,0.14285714285714285,6,0.8571428571428571,0.047619047619047616,Iن,1293,1,0.3,0.4,0.0,0.3,2.0,0.2857142857142857
68,18,5289,2,4,10,1,2,2,0,0.0,1,0.5,1.462397997898956,1.462397997898956,29,10.750735858893002,10.750735858893002,0.0,1,1.0,,Uن,1751,1,0.0,0.5,0.0,0.5,2.0,1.0
68,19,5290,7,11,27,4,6,7,0,0.0,0,0.0,1.7927590746428226,1.6127838567197355,9,9.65330011660031,38.61320046640124,0.0,3,0.75,0.16666666666666666,Uن,1751,1,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.2857142857142857,1.5714285714285714,0.0
68,20,5291,2,5,13,2,2,2,0,0.0,1,0.5,1.065166884247503,1.065166884247503,3,12.070309055495159,24.140618110990317,0.5,2,1.0,0.0,Iم,551,1,0.5,0.5,0.0,0.0,2.5,0.5
68,21,5292,2,4,13,2,2,2,0,0.0,1,0.5,1.6887441916880663,1.6887441916880663,45,9.998830078574137,19.997660157148275,0.0,2,1.0,0.0,Iن,1293,1,0.5,0.5,0.0,0.0,2.0,0.5
68,22,5293,7,10,26,4,7,7,0,0.0,1,0.14285714285714285,1.49259601832698,1.1751240091670814,3,10.650420206423165,42.60168082569266,0.25,4,1.0,0.0,Iن,1293,1,0.2857142857142857,0.2857142857142857,0.0,0.42857142857142855,1.4285714285714286,0.0
68,23,5294,3,7,18,2,2,3,0,0.0,0,0.0,0.9194245453686276,0.9194245453686276,3,12.55445462563149,25.10890925126298,0.5,2,1.0,0.0,Uن,1751,1,0.0,0.6666666666666666,0.3333333333333333,0.0,2.3333333333333335,1.0
68,24,5295,6,10,26,3,6,6,0,0.0,0,0.0,2.1822248863564955,2.100370545117563,69,8.359522694670549,25.078568084011646,0.0,3,1.0,0.0,Iن,1293,1,0.16666666666666666,0.16666666666666666,0.0,0.6666666666666666,1.6666666666666667,0.0
68,25,5296,4,6,16,3,4,4,1,0.3333333333333333,1,0.25,1.1082313046205916,1.2041199826559248,1,11.927252147567756,35.78175644270327,0.3333333333333333,3,1.0,0.0,Iن,1293,1,0.5,0.25,0.0,0.25,1.5,0.0
68,26,5297,5,11,23,3,5,5,0,0.0,0,0.0,2.6776467860256807,2.515873843711679,191,6.713766767337014,20.141300302011043,0.0,3,1.0,0.0,Uن,1751,1,0.2,0.4,0.0,0.4,2.2,0.0
68,27,5298,3,3,12,1,2,3,0,0.0,0,0.0,1.919078092376074,1.919078092376074,83,9.233677422673649,9.233677422673649,0.0,1,1.0,,Uن,1751,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0
68,28,5299,7,11,28,4,6,7,0,0.0,0,0.0,2.2837060314792113,2.5999104872315955,5,8.022409627586057,32.08963851034423,0.25,3,0.75,0.16666666666666666,Uن,1751,1,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.2857142857142857,1.5714285714285714,0.25
68,29,5300,6,10,24,5,6,6,0,0.0,0,0.0,2.766474480839876,2.9912260756924947,92,6.418687552329658,32.09343776164829,0.0,5,1.0,0.0,Iن,1293,1,0.5,0.3333333333333333,0.0,0.16666666666666666,1.6666666666666667,0.0
68,30,5301,5,8,23,4,5,5,0,0.0,1,0.2,2.00294738499981,2.1986570869544226,14,8.95506966320853,35.82027865283412,0.0,3,0.75,0.16666666666666666,Uن,1751,1,0.4,0.4,0.0,0.2,1.6,0.5
68,31,5302,5,10,21,3,5,5,0,0.0,0,0.0,2.65670418479941,3.143014800254095,39,6.783336582730587,20.35000974819176,0.0,3,1.0,0.0,Iن,1293,1,0.4,0.4,0.0,0.2,2.0,0.0
68,32,5303,10,15,38,6,10,10,0,0.0,0,0.0,2.049728690156543,1.9678543739213317,8,8.799665531292879,52.79799318775727,0.0,5,0.8333333333333334,0.06666666666666667,Uن,1751,1,0.4,0.2,0.0,0.4,1.5,0.16666666666666666
68,33,5304,8,15,39,6,8,8,0,0.0,0,0.0,2.6371093698773937,2.571708831808688,161,6.848429148934151,41.0905748936049,0.0,5,0.8333333333333334,0.06666666666666667,Uن,1751,1,0.5,0.25,0.125,0.125,1.875,0.0
68,34,5305,6,10,25,5,6,6,0,0.0,0,0.0,2.4310731864349884,2.303196057420489,140,7.532866535274843,37.664332676374215,0.0,5,1.0,0.0,Iم,551,1,0.6666666666666666,0.0,0.0,0.3333333333333333,1.6666666666666667,0.2
68,35,5306,3,8,23,3,3,3,0,0.0,0,0.0,2.168249356670961,2.146128035678238,66,8.405948399373859,25.217845198121577,0.0,3,1.0,0.0,Iن,1293,1,0.6666666666666666,0.3333333333333333,0.0,0.0,2.6666666666666665,0.6666666666666666
68,36,5307,4,6,14,2,3,4,0,0.0,0,0.0,2.1206486935549966,2.1206486935549966,83,8.56407437951405,17.1281487590281,0.0,2,1.0,0.0,Uن,1751,1,0.0,0.25,0.25,0.5,1.5,0.0
68,37,5308,5,8,17,2,4,5,0,0.0,0,0.0,1.6409709667204124,1.6409709667204124,6,10.157529296777561,20.315058593555122,0.0,2,1.0,0.0,Uن,1751,1,0.2,0.2,0.2,0.4,1.6,0.0
68,38,5309,5,9,17,1,4,5,0,0.0,0,0.0,2.292256071356476,2.292256071356476,196,7.994007009905365,7.994007009905365,0.0,1,1.0,,Uن,1751,1,0.0,0.2,0.4,0.4,1.8,1.0
68,39,5310,12,18,44,5,10,12,0,0.0,0,0.0,2.2973934654764028,2.322219294733919,71,7.9769409560438715,39.88470478021936,0.0,5,1.0,0.0,Uن,1751,1,0.3333333333333333,0.08333333333333333,0.25,0.3333333333333333,1.5,0.0
68,40,5311,4,7,16,2,4,4,0,0.0,0,0.0,1.6705193158387615,1.6705193158387615,17,10.059371805683776,20.118743611367552,0.0,2,1.0,0.0,Iم,551,1,0.25,0.25,0.25,0.25,1.75,0.0
68,41,5312,8,15,37,5,7,8,0,0.0,0,0.0,2.504707481265241,2.225309281725863,155,7.2882587025310075,36.44129351265504,0.0,4,0.8,0.1,Iن,1293,1,0.375,0.25,0.125,0.25,1.875,0.0
68,42,5313,9,14,38,6,9,9,0,0.0,0,0.0,1.9232745564717464,2.037188768822402,17,9.219737070695048,55.318422424170286,0.0,6,1.0,0.0,Uن,1751,1,0.2222222222222222,0.3333333333333333,0.0,0.4444444444444444,1.5555555555555556,0.16666666666666666
68,43,5314,11,18,49,8,10,11,0,0.0,1,0.1,1.9200235503364347,2.054957931511897,10,9.230536679312591,73.84429343450073,0.0,8,1.0,0.0,Uن,1751,1,0.45454545454545453,0.2727272727272727,0.09090909090909091,0.18181818181818182,1.6363636363636365,0.0
68,44,5315,10,18,44,6,10,10,0,0.0,0,0.0,1.8972689471748752,1.6047575072713154,20,9.30612583484299,55.83675500905793,0.0,6,1.0,0.0,Uن,1751,1,0.2,0.4,0.2,0.2,1.8,0.3333333333333333
68,45,5316,5,8,18,3,4,5,0,0.0,0,0.0,1.0070630996899794,1.0,3,12.263325649836078,36.78997694950824,0.3333333333333333,3,1.0,0.0,Iن,1293,1,0.4,0.2,0.2,0.2,1.6,0.3333333333333333
68,46,5317,7,9,26,4,6,7,0,0.0,0,0.0,1.5923306868780154,1.7402908934145844,6,10.319108808929203,41.27643523571681,0.0,4,1.0,0.0,Uن,1751,1,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.2857142857142857,1.2857142857142858,0.25
68,47,5318,5,9,21,3,4,5,0,0.0,0,0.0,2.195045996953771,2.303196057420489,60,8.316931887169801,24.950795661509403,0.0,3,1.0,0.0,Uن,1751,1,0.2,0.2,0.2,0.4,1.8,0.0
68,48,5319,11,18,42,8,10,11,0,0.0,1,0.1,1.957183281746547,1.9998044794857084,5,9.10709472354287,72.85675778834296,0.125,8,1.0,0.0,Uم,36,1,0.45454545454545453,0.2727272727272727,0.09090909090909091,0.18181818181818182,1.6363636363636365,0.125
68,49,5320,10,16,39,6,9,10,0,0.0,0,0.0,1.4119679770869438,1.0791812460476249,3,10.918260761854178,65.50956457112507,0.3333333333333333,6,1.0,0.0,Uم,36,1,0.4,0.2,0.1,0.3,1.6,0.16666666666666666
68,50,5321,5,11,23,4,5,5,0,0.0,0,0.0,2.2161889814090507,2.3971743019480414,12,8.246696413098041,32.986785652392165,0.0,4,1.0,0.0,Iن,1293,1,0.4,0.4,0.0,0.2,2.2,0.25
68,51,5322,12,25,61,8,12,12,0,0.0,1,0.08333333333333333,2.105430755070757,2.2851838929117516,2,8.614627276911111,68.91701821528889,0.125,8,1.0,0.0,Uن,1751,1,0.25,0.4166666666666667,0.08333333333333333,0.25,2.0833333333333335,0.125
68,52,5323,5,8,18,2,4,5,0,0.0,0,0.0,2.6984203610687114,2.6984203610687114,292,6.64475844477032,13.28951688954064,0.0,2,1.0,0.0,Iن,1293,1,0.4,0.0,0.2,0.4,1.6,0.0
69,1,5324,1,2,6,1,1,1,0,0.0,0,0.0,2.4578818967339924,2.4578818967339924,287,7.443809927344885,7.443809927344885,0.0,1,1.0,,aه,121,1,1.0,0.0,0.0,0.0,2.0,0.0
69,2,5325,2,3,8,1,2,2,0,0.0,0,0.0,2.4578818967339924,2.4578818967339924,287,7.443809927344885,7.443809927344885,0.0,1,1.0,,aه,121,1,0.5,0.0,0.0,0.5,1.5,0.0
69,3,5326,4,7,16,2,4,4,0,0.0,0,0.0,1.9601399473164742,1.9601399473164742,29,9.097272893118944,18.19454578623789,0.0,2,1.0,0.0,aه,121,1,0.25,0.25,0.0,0.5,1.75,0.5
69,4,5327,4,7,20,3,4,4,0,0.0,0,0.0,1.649519887369654,1.7993405494535817,5,10.129130397091883,30.387391191275647,0.3333333333333333,3,1.0,0.0,aه,121,1,0.75,0.25,0.0,0.0,1.75,0.3333333333333333
69,5,5328,4,9,23,2,4,4,0,0.0,1,0.25,1.7117867598663676,1.7117867598663676,39,9.92228432396428,19.84456864792856,0.0,2,1.0,0.0,aه,121,1,0.5,0.25,0.0,0.25,2.25,0.5
69,6,5329,6,10,27,5,6,6,0,0.0,1,0.16666666666666666,1.3729691145103944,1.7558748556724915,3,11.04781217911587,55.23906089557935,0.2,5,1.0,0.0,aه,121,1,0.6666666666666666,0.16666666666666666,0.0,0.16666666666666666,1.6666666666666667,0.2
69,7,5330,15,22,67,12,15,15,2,0.16666666666666666,2,0.13333333333333333,1.4725662417064616,1.4310656896565186,1,10.716957684113185,128.60349220935822,0.25,12,1.0,0.0,aه,121,1,0.5333333333333333,0.13333333333333333,0.0,0.3333333333333333,1.4666666666666666,0.08333333333333333
69,8,5331,5,7,16,2,4,5,0,0.0,0,0.0,1.9190465692227994,1.9190465692227994,21,9.233782140322152,18.467564280644304,0.0,2,1.0,0.0,aه,121,1,0.2,0.2,0.2,0.4,1.4,0.0
69,9,5332,6,13,33,4,6,6,0,0.0,0,0.0,1.9329840154680256,1.9605830253188694,22,9.187482946069151,36.749931784276605,0.0,4,1.0,0.0,aه,121,1,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,2.1666666666666665,0.25
69,10,5333,6,11,28,6,6,6,0,0.0,1,0.16666666666666666,2.2299747848116183,2.436162647040756,20,8.200900965464458,49.20540579278675,0.0,5,0.8333333333333334,0.06666666666666667,A,1192,1,0.6666666666666666,0.3333333333333333,0.0,0.0,1.8333333333333333,0.0
69,11,5334,7,12,29,4,7,7,0,0.0,0,0.0,1.7506912761119637,1.8027602617187344,39,9.793046318430033,39.17218527372013,0.0,4,1.0,0.0,aه,121,1,0.2857142857142857,0.2857142857142857,0.0,0.42857142857142855,1.7142857142857142,0.0
69,12,5335,6,11,28,5,5,6,0,0.0,2,0.4,1.7406510404063251,2.0086001717619175,7,9.826399259499883,49.13199629749942,0.0,4,0.8,0.1,aه,121,1,0.5,0.3333333333333333,0.16666666666666666,0.0,1.8333333333333333,0.2
69,13,5336,6,8,22,4,6,6,0,0.0,1,0.16666666666666666,1.428330626246757,1.3010299956639813,19,10.863905217903412,43.45562087161365,0.0,3,0.75,0.16666666666666666,aه,121,1,0.5,0.16666666666666666,0.0,0.3333333333333333,1.3333333333333333,0.0
69,14,5337,6,12,29,6,6,6,0,0.0,1,0.16666666666666666,1.6008949581380036,1.7094819153518113,7,10.290658915618412,61.74395349371047,0.0,5,0.8333333333333334,0.06666666666666667,A,1192,1,0.6666666666666666,0.3333333333333333,0.0,0.0,2.0,0.0
69,15,5338,3,5,17,2,3,3,0,0.0,0,0.0,1.380211241711606,1.380211241711606,24,11.023754353299417,22.047508706598833,0.0,1,0.5,1.0,aه,121,1,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.6666666666666667,0.0
69,16,5339,5,8,25,3,4,5,1,0.3333333333333333,1,0.25,1.3426943356726129,1.4471580313422192,1,11.148382817503597,33.44514845251079,0.3333333333333333,3,1.0,0.0,aه,121,1,0.4,0.2,0.2,0.2,1.6,0.3333333333333333
69,17,5340,9,15,42,7,9,9,0,0.0,1,0.1111111111111111,1.8555953282568651,1.6334684555795864,19,9.444562600342355,66.11193820239649,0.0,7,1.0,0.0,aه,121,1,0.5555555555555556,0.1111111111111111,0.0,0.3333333333333333,1.6666666666666667,0.0
69,18,5341,6,8,26,3,6,6,0,0.0,1,0.16666666666666666,1.6535283084583172,1.5314789170422551,34,10.115814710461313,30.347444131383938,0.0,2,0.6666666666666666,0.3333333333333333,aه,121,1,0.16666666666666666,0.3333333333333333,0.0,0.5,1.3333333333333333,0.0
69,19,5342,9,16,40,6,9,9,0,0.0,1,0.1111111111111111,2.4631546464252225,2.503790683057181,71,7.4262942320082805,44.55776539204968,0.0,5,0.8333333333333334,0.06666666666666667,aه,121,1,0.3333333333333333,0.4444444444444444,0.0,0.2222222222222222,1.7777777777777777,0.16666666666666666
69,20,5343,5,9,19,3,5,5,0,0.0,1,0.2,2.013542814820772,2.037426497940624,69,8.919872407208869,26.759617221626605,0.0,3,1.0,0.0,aه,121,1,0.4,0.2,0.0,0.4,1.8,0.6666666666666666
