surah	verse	A	D	DISPUTE	A_resid	D_resid	DISPUTE_resid	len_char	len_word	n_hapax	rarity	ar-tafsir-al-tabari	ar-tafseer-al-qurtubi	ar-tafsir-ibn-kathir	ar-tafsir-al-baghawi	ar-tafseer-tanwir-al-miqbas	ar-tafseer-al-saddi	ar-tafsir-al-wasit	ar-tafsir-muyassar
6	161	0.652091	0.252566	0.515807	0.173821	0.379678	0.124625	83	17	0	7.839529	0.649535	0.513390	0.834990	0.493345	0.871312	0.564304	0.530148	0.759702
6	162	0.649124	0.125802	0.654334	0.863921	-1.055131	1.216266	47	9	0	7.330161	0.722979	0.888470	0.660920	0.625080	0.807008	0.597498	0.177277	0.713759
6	163	0.428851	0.503668	0.462464	0.034414	1.616585	0.146332	41	9	0	8.137420	0.068634	0.713919	0.865860	0.209509	0.665972	0.354314	0.044019	0.508579
6	164	0.761676	0.145686	0.466657	-0.094985	-0.087164	-0.499982	138	32	0	7.609075	0.721536	0.901299	0.834589	0.641196	0.884782	0.808852	0.541453	0.759702
6	165	0.770406	0.134822	0.394621	0.205411	-0.299779	-1.100560	108	22	0	8.615924	0.758098	0.627646	0.878047	0.736530	0.828335	0.687781	0.711995	0.934814
7	1	0.433992	0.463498	0.701629	2.405881	0.587361	2.862528	4	1	0	0.000000	0.557008	0.928720	0.278143	0.139833	0.371632	0.189945	0.892640	0.114015
7	2	0.690106	0.196841	0.630361	0.620589	-0.134682	0.830725	62	13	0	7.936791	0.712155	0.684012	0.355677	0.549070	0.912524	0.809253	0.850786	0.647370
7	3	0.599413	0.196260	0.465374	0.156763	-0.204894	-0.076447	72	15	0	7.802519	0.609285	0.548669	0.473701	0.409317	0.922146	0.654105	0.467126	0.710953
7	4	0.734986	0.183872	0.682729	0.788598	-0.224056	0.978695	52	10	0	10.038893	0.854634	0.802117	0.665090	0.767239	0.934173	0.533595	0.519804	0.803239
7	5	0.570929	0.188222	0.538899	0.439005	-0.403078	0.643347	57	12	0	6.756217	0.760744	0.349663	0.593890	0.526780	0.856719	0.633740	0.519804	0.326090
7	6	0.510293	0.171685	0.462373	0.538057	-0.708254	0.284644	41	6	0	7.601696	0.543377	0.420301	0.659237	0.348380	0.369147	0.411161	0.837797	0.492944
7	7	0.430404	0.084870	0.415834	0.242936	-1.672853	-0.049540	34	7	0	7.860531	0.774455	0.095895	0.468570	0.426475	0.363214	0.407954	0.402421	0.504250
7	8	0.736259	0.239917	0.820970	0.750411	0.277277	1.595240	55	10	0	10.140454	0.904987	0.866982	0.688101	0.812219	0.887267	0.647450	0.586193	0.496873
7	9	0.559834	0.221436	0.725637	0.120190	-0.055987	1.246709	66	11	0	8.441564	0.381575	0.687540	0.688101	0.758339	0.494468	0.336113	0.586193	0.546344
7	10	0.570548	0.166754	0.492497	0.076504	-0.561389	0.005944	60	12	0	9.453730	0.687059	0.602389	0.654025	0.456382	0.791292	0.542335	0.322322	0.508579
7	11	0.809082	0.068934	0.789540	0.754753	-1.109331	1.393587	88	16	0	8.018247	0.889112	0.782473	0.806206	0.842287	0.903865	0.555564	0.830581	0.862572
7	12	0.827524	0.140094	0.785451	0.886973	-0.174269	1.397216	75	18	0	8.116681	0.906591	0.929362	0.850225	0.816790	0.921825	0.919981	0.671023	0.604394
7	13	0.484686	0.105757	0.578278	-0.192719	-1.235548	0.524549	62	13	0	8.487069	0.491341	0.440186	0.436658	0.626764	0.718650	0.367784	0.444917	0.351187
7	14	0.234585	0.219592	0.385137	-0.260217	0.158279	-0.223535	25	5	0	7.486476	0.497114	0.100144	0.101187	0.322803	0.131334	0.173428	0.145526	0.405148
7	15	0.281340	0.137688	0.463026	0.350357	-0.947391	0.762890	19	4	0	6.728169	0.573926	0.246472	0.101187	0.350144	0.179682	0.203175	0.266196	0.329939
7	16	0.634962	0.393040	0.601095	0.788071	1.033582	0.855866	42	7	0	8.604382	0.903704	0.804041	0.770847	0.690587	0.845574	0.277421	0.338518	0.449006
7	17	0.735608	0.164228	0.563502	0.409405	-0.229105	0.274503	82	16	0	8.706983	0.840683	0.466405	0.878368	0.864096	0.726187	0.767720	0.790731	0.550674
7	18	0.539178	0.257216	0.378138	-0.408829	0.171334	-1.422433	67	13	1	9.891991	0.817110	0.587316	0.684894	0.662203	0.430484	0.461273	0.318954	0.351187
7	19	0.448735	0.416072	0.476290	-0.669375	1.449750	-0.221339	86	17	0	8.516584	0.320157	0.224182	0.166854	0.187700	0.919901	0.396969	0.798910	0.575208
7	20	0.720514	0.284377	0.735075	-0.173033	0.975759	0.809184	129	25	0	8.502625	0.803961	0.827614	0.539448	0.726588	0.926155	0.489978	0.564064	0.886305
7	21	0.383569	0.268902	0.487045	-0.061146	0.186507	0.205278	30	5	0	11.236300	0.743987	0.347418	0.476748	0.516758	0.198685	0.214962	0.218810	0.351187
7	22	0.855707	0.110888	0.684413	0.022374	0.003826	0.265466	161	30	0	9.927847	0.889593	0.824006	0.858323	0.912043	0.927919	0.731479	0.748477	0.953817
7	23	0.385934	0.458828	0.378138	-0.346859	1.588794	-0.698245	65	12	0	6.865763	0.566549	0.116341	0.161963	0.137428	0.820398	0.507457	0.113053	0.664288
7	24	0.446791	0.385784	0.479772	-0.363626	1.139189	-0.033681	61	13	0	8.893109	0.775978	0.035119	0.619067	0.123396	0.680564	0.507457	0.290411	0.542335
7	25	0.408615	0.254290	0.397336	0.159678	0.074201	-0.243514	40	7	0	7.321830	0.178881	0.132457	0.364416	0.500882	0.789128	0.461273	0.287123	0.554763
7	26	0.904246	0.059894	0.797043	0.651462	-0.636504	0.864622	106	22	1	8.857084	0.965122	0.939304	0.892239	0.912845	0.949086	0.850706	0.786402	0.938262
7	27	0.772911	0.143542	0.496174	-0.354368	0.045728	-0.567653	172	33	0	8.447240	0.859686	0.773813	0.391918	0.707986	0.947322	0.859445	0.735006	0.908114
7	28	0.689284	0.110467	0.508980	0.024332	-0.760310	0.008629	119	24	0	6.904110	0.744869	0.366822	0.733483	0.559253	0.934814	0.670943	0.724743	0.779346
7	29	0.700539	0.275377	0.635813	0.200563	0.689638	0.578343	88	18	0	8.402016	0.721055	0.426475	0.928239	0.921344	0.913807	0.711594	0.154506	0.827293
7	30	0.669500	0.296584	0.518670	0.122388	0.814419	0.069820	95	17	0	7.899110	0.924711	0.535920	0.478993	0.453175	0.793698	0.891998	0.549070	0.728432
7	31	0.852540	0.124058	0.574911	0.836290	-0.182314	0.248308	83	18	0	9.104764	0.918137	0.977149	0.921344	0.773894	0.826732	0.863294	0.737893	0.801876
7	32	0.789388	0.217908	0.650405	0.109457	0.683271	0.472889	140	28	0	7.528611	0.922547	0.962396	0.607120	0.749519	0.882858	0.854233	0.376764	0.959670
7	33	0.803339	0.142339	0.630509	0.144965	0.023697	0.343924	138	29	0	7.721095	0.707264	0.747675	0.668858	0.816148	0.873877	0.898012	0.764352	0.950529
7	34	0.452514	0.378227	0.401448	-0.334949	1.080286	-0.586961	61	13	0	8.814674	0.501684	0.590042	0.137588	0.419500	0.898813	0.195959	0.234445	0.642078
7	35	0.574487	0.275918	0.701938	-0.318570	0.573979	0.881050	94	20	0	8.168611	0.697803	0.484124	0.198044	0.587396	0.947803	0.584670	0.316709	0.779346
7	36	0.266687	0.176756	0.446429	-1.048582	-0.015257	-0.205780	70	12	0	8.160272	0.235808	0.004811	0.185375	0.428720	0.182569	0.338999	0.316709	0.440507
7	37	0.838478	0.164949	0.710002	-0.087606	0.591366	0.552982	199	40	0	7.281774	0.916854	0.745510	0.764192	0.807649	0.976828	0.831462	0.718008	0.947322
7	38	0.813131	0.097799	0.588106	-0.365724	-0.239313	-0.163976	206	43	0	7.973750	0.798749	0.771408	0.760744	0.829618	0.956623	0.836514	0.570478	0.980917
7	39	0.489988	0.380472	0.336319	-0.177571	1.139333	-1.390089	75	14	0	7.353870	0.692511	0.083708	0.581062	0.356318	0.485006	0.787524	0.210231	0.723541
7	40	0.860397	0.107220	0.607509	0.370127	-0.138789	0.080401	128	24	0	9.820754	0.974102	0.843570	0.963198	0.712316	0.880452	0.902903	0.711754	0.894885
7	41	0.350605	0.205160	0.336319	-0.645185	-0.082774	-1.509126	53	11	0	9.715497	0.510904	0.079298	0.208868	0.433852	0.339721	0.260985	0.349663	0.621552
7	42	0.512598	0.176656	0.336319	-0.417061	-0.334886	-1.668036	86	16	0	8.644661	0.470093	0.325770	0.608323	0.282713	0.430083	0.901860	0.510504	0.571440
7	43	0.900206	0.107300	0.655926	0.254400	0.375817	0.233491	191	39	0	7.781054	0.942351	0.797787	0.778223	0.941068	0.932890	0.973461	0.857842	0.978031
7	44	0.733844	0.161742	0.489737	-0.199451	0.002420	-0.368676	141	30	0	7.778670	0.731479	0.718169	0.729073	0.624198	0.865378	0.853432	0.416693	0.932328
7	45	0.585512	0.182288	0.414277	0.349697	-0.442126	-0.350393	57	10	0	8.310739	0.533355	0.352550	0.467768	0.557088	0.768201	0.698124	0.702614	0.604394
7	46	0.891567	0.064805	0.805393	0.753955	-0.562723	1.149348	110	21	0	9.407580	0.985969	0.919099	0.973380	0.957906	0.874840	0.596937	0.904346	0.920061
7	47	0.397931	0.154927	0.336319	-0.570971	-0.524057	-1.431930	76	14	0	7.579451	0.563182	0.402903	0.544820	0.260183	0.174150	0.485888	0.378127	0.374198
7	48	0.519454	0.272270	0.414277	-0.326408	0.461101	-0.618354	85	14	0	8.662733	0.655789	0.199808	0.320157	0.606960	0.657793	0.604554	0.405308	0.705260
7	49	0.715703	0.222498	0.656144	0.318569	0.267965	0.696474	84	16	0	8.672892	0.854474	0.508740	0.856559	0.694676	0.673749	0.906030	0.452053	0.779346
7	50	0.643922	0.136225	0.378138	-0.170586	-0.563051	-1.206821	108	21	0	7.963792	0.632296	0.822723	0.737973	0.693072	0.559894	0.570799	0.473461	0.661161
7	51	0.620069	0.168237	0.611816	-0.380843	-0.227793	0.274393	115	20	0	8.908252	0.727149	0.295301	0.695799	0.556046	0.668457	0.658034	0.473461	0.886305
7	52	0.562380	0.210411	0.464228	0.457842	-0.239251	0.205085	54	10	0	7.176758	0.493746	0.399455	0.562700	0.303720	0.691469	0.772370	0.598621	0.676956
7	53	0.801104	0.238093	0.525245	-0.285565	1.056860	-0.389244	187	40	0	7.779289	0.845334	0.644484	0.682248	0.641196	0.944756	0.899615	0.771328	0.979875
7	54	0.940447	0.044780	0.805668	0.299655	-0.219640	0.553833	180	34	1	8.843624	0.794981	0.958708	0.906430	0.943954	0.994788	0.981158	0.964801	0.978752
7	55	0.799882	0.159497	0.542988	1.277257	-0.324396	0.477280	44	9	0	9.100417	0.720895	0.914929	0.869708	0.873477	0.840523	0.561337	0.899214	0.718970
7	56	0.816910	0.086554	0.642754	0.841084	-0.839055	0.714119	81	16	0	8.136426	0.807409	0.843890	0.624759	0.820718	0.938342	0.885263	0.874519	0.740378
7	57	0.899635	0.057288	0.690495	0.394761	-0.440729	0.411233	155	31	0	8.897492	0.876764	0.881254	0.755853	0.917896	0.972819	0.901860	0.929522	0.961113
7	58	0.822893	0.157152	0.538784	0.295093	-0.015909	-0.336972	92	19	1	9.508999	0.811658	0.601507	0.659878	0.848380	0.848861	0.932489	0.930324	0.950048
7	59	0.795622	0.085071	0.618162	0.690156	-0.879874	0.710345	96	21	0	6.611307	0.570157	0.875160	0.744147	0.783275	0.873236	0.845654	0.819676	0.853672
7	60	0.356889	0.260103	0.423566	-0.102537	0.232079	0.014184	40	9	0	7.208089	0.377245	0.080500	0.438422	0.150257	0.492623	0.484445	0.579859	0.251764
7	61	0.376844	0.273052	0.336319	-0.131632	0.365984	-1.061946	49	11	0	6.630588	0.228111	0.084429	0.142158	0.269644	0.703255	0.883579	0.298428	0.405148
7	62	0.501263	0.233603	0.378138	0.224542	-0.038199	-0.639702	54	11	0	7.057272	0.237251	0.476668	0.476748	0.604554	0.652181	0.341966	0.824246	0.396488
7	63	0.531090	0.232220	0.556584	-0.049220	0.061577	0.433458	71	13	0	8.030110	0.472899	0.348541	0.273813	0.457665	0.712877	0.625481	0.646488	0.710953
7	64	0.558200	0.164108	0.514352	-0.196050	-0.457822	0.052834	86	15	0	8.356733	0.568714	0.243185	0.697001	0.572081	0.828496	0.615138	0.472498	0.468489
7	65	0.600896	0.170662	0.493677	0.070342	-0.392470	0.104267	78	19	0	7.268061	0.234124	0.585231	0.753287	0.561257	0.819516	0.476668	0.696600	0.680484
7	66	0.419590	0.274254	0.479405	-0.493755	0.465193	0.000297	71	14	0	8.041298	0.233242	0.184493	0.357040	0.369227	0.322322	0.734124	0.570478	0.585792
7	67	0.162855	0.057629	0.401448	-1.253655	-0.960091	-0.240747	49	11	0	7.218874	0.191709	0.148733	0.170783	0.126283	0.035680	0.152181	0.249599	0.227870
7	68	0.293397	0.184493	0.378138	-0.320692	-0.271386	-0.566946	36	7	0	7.871437	0.267880	0.463278	0.112572	0.256013	0.396648	0.152181	0.249599	0.449006
7	69	0.773402	0.214621	0.636832	-0.077821	0.618919	0.293185	143	29	0	8.171527	0.989817	0.473140	0.532633	0.728752	0.855757	0.888470	0.806687	0.911963
7	70	0.472087	0.316008	0.336319	-0.464718	0.836811	-1.492545	89	18	0	7.185698	0.368826	0.029907	0.407713	0.256013	0.767559	0.635584	0.719772	0.591325
7	71	0.693834	0.300072	0.504696	-0.321535	1.070704	-0.333926	135	27	0	8.392012	0.762749	0.481559	0.477710	0.542896	0.916774	0.809493	0.677437	0.882056
7	72	0.629841	0.436438	0.575449	0.211753	1.502646	0.495838	80	14	0	7.813169	0.377726	0.033355	0.962396	0.991260	0.658916	0.833467	0.446440	0.735167
7	73	0.873266	0.123256	0.565449	0.188079	0.302539	-0.075537	176	40	0	7.294333	0.988534	0.655468	0.974102	0.726908	0.927277	0.908034	0.861931	0.943874
7	74	0.727900	0.170281	0.591233	-0.561770	-0.008537	-0.325104	139	26	1	9.440637	0.633339	0.734044	0.973781	0.571520	0.616501	0.808852	0.688903	0.796264
7	75	0.555635	0.193634	0.397336	-0.460563	-0.021318	-0.839446	120	24	0	6.843255	0.390715	0.226026	0.868425	0.498717	0.651058	0.527502	0.574407	0.708226
7	76	0.272310	0.232561	0.336319	-0.337876	0.259009	-0.931949	44	8	0	6.384547	0.097017	0.004811	0.868425	0.103352	0.310856	0.153143	0.404747	0.236129
7	77	0.654296	0.157172	0.441389	0.177653	-0.465852	-0.381657	81	16	0	8.241027	0.509140	0.748637	0.868425	0.540411	0.722178	0.627566	0.582024	0.635985
7	78	0.496362	0.199367	0.619960	0.235776	-0.444512	0.815505	38	6	0	10.671137	0.747675	0.498477	0.843970	0.418457	0.538967	0.118666	0.311738	0.492944
7	79	0.680474	0.318694	0.521465	0.352214	0.908766	0.167639	77	15	0	8.147478	0.444756	0.266918	0.781911	0.997675	0.540731	0.973621	0.648813	0.789368
7	80	0.625692	0.116822	0.548509	0.381346	-1.054899	0.468057	65	13	0	7.728895	0.386626	0.918457	0.659878	0.642319	0.643922	0.568233	0.689224	0.496873
7	81	0.678941	0.208988	0.470185	0.526835	-0.068092	-0.084023	58	12	0	9.046806	0.576652	0.567431	0.525657	0.766758	0.893281	0.551395	0.760985	0.789368
7	82	0.449617	0.255352	0.530216	-0.345734	0.260788	0.305664	68	14	0	7.998952	0.617784	0.213358	0.351427	0.331543	0.586033	0.329298	0.587235	0.580260
7	83	0.492684	0.141657	0.631391	0.225881	-0.973081	0.924681	42	7	0	9.194757	0.760343	0.348541	0.566389	0.543618	0.533916	0.259301	0.502004	0.427357
7	84	0.468449	0.319496	0.466989	-0.040226	0.617661	-0.013847	49	9	0	9.321968	0.288807	0.345414	0.691950	0.333307	0.693714	0.227470	0.542014	0.624920
7	85	0.802708	0.204739	0.590019	-0.330801	0.810744	-0.078767	201	42	0	7.603677	0.764994	0.726106	0.652903	0.821199	0.976187	0.614096	0.891998	0.974182
7	86	0.787634	0.193493	0.563147	0.064126	0.435146	-0.008982	134	26	0	8.337047	0.850946	0.725786	0.610327	0.632617	0.890876	0.911321	0.740940	0.938262
7	87	0.446460	0.347158	0.336319	-0.726128	1.106354	-1.596040	103	20	0	7.279063	0.400978	0.101668	0.278143	0.390715	0.669740	0.332665	0.665010	0.732761
7	88	0.669610	0.411462	0.440919	-0.192661	1.638047	-0.594834	118	24	0	7.893306	0.436097	0.384702	0.495831	0.476507	0.874038	0.889352	0.943634	0.856719
7	89	0.791072	0.175092	0.644736	-0.419652	0.505912	0.173377	208	46	0	7.331300	0.819997	0.632377	0.389753	0.782072	0.937059	0.975706	0.913967	0.877646
7	90	0.362562	0.195678	0.336319	-0.528725	-0.143088	-1.341384	64	12	0	7.621563	0.335712	0.083708	0.204939	0.286241	0.435936	0.444836	0.597258	0.511867
7	91	0.417615	0.548248	0.426956	-0.058917	1.840751	-0.270083	38	6	0	10.671137	0.827854	0.055083	0.652261	0.852309	0.153063	0.132457	0.476828	0.191068
7	92	0.536261	0.234465	0.436440	-0.054980	0.095016	-0.306875	73	14	0	7.822284	0.740619	0.473701	0.234606	0.451652	0.472739	0.701411	0.703496	0.511867
7	93	0.511636	0.372555	0.397336	-0.315030	1.130846	-0.760128	81	17	0	7.930013	0.516357	0.053881	0.328817	0.364817	0.510904	0.728352	0.861530	0.728432
7	94	0.538196	0.273713	0.522152	-0.135332	0.401908	0.123365	71	13	0	9.028923	0.508740	0.093249	0.446119	0.592287	0.701010	0.414368	0.744548	0.805244
7	95	0.744668	0.123076	0.409134	0.238584	-0.562098	-0.787670	99	18	0	8.812703	0.812620	0.258018	0.744708	0.689785	0.847739	0.816549	0.872996	0.914929
7	96	0.576762	0.288326	0.475247	-0.293035	0.687172	-0.245265	102	18	0	8.023551	0.070157	0.466405	0.620750	0.476507	0.752726	0.791052	0.807809	0.628688
7	97	0.255452	0.059854	0.456050	-0.842466	-1.514020	-0.048550	48	9	0	8.858498	0.018201	0.238935	0.204939	0.264352	0.349343	0.232681	0.494227	0.240940
7	98	0.293918	0.196119	0.336319	-0.668654	-0.077599	-1.374015	46	9	0	9.177136	0.016597	0.455420	0.088759	0.380212	0.264031	0.248316	0.240940	0.657072
7	99	0.497905	0.413326	0.439155	0.204177	1.183145	0.005808	55	11	0	7.014321	0.524936	0.129009	0.295141	0.289368	0.810055	0.720253	0.702614	0.511867
7	100	0.697643	0.230075	0.501936	0.025907	0.381130	-0.185597	99	20	0	8.690372	0.593249	0.287123	0.839080	0.612813	0.919740	0.777742	0.837636	0.713759
7	101	0.777622	0.175513	0.529323	0.182525	0.200957	-0.033422	128	25	0	7.598780	0.816629	0.555725	0.654666	0.855997	0.869387	0.813903	0.693554	0.961113
7	102	0.598691	0.356819	0.466989	0.396512	0.865903	-0.012151	51	10	0	9.020585	0.560696	0.372114	0.788406	0.342768	0.733483	0.721216	0.874359	0.396488
7	103	0.614106	0.265515	0.397336	-0.083203	0.484818	-0.871574	88	17	0	8.415308	0.552999	0.252004	0.559654	0.463198	0.881575	0.552518	0.883820	0.767078
7	104	0.260854	0.246833	0.397336	-0.345365	0.400505	-0.074769	42	9	0	5.751863	0.072242	0.004811	0.271087	0.223541	0.467848	0.584670	0.132697	0.329939
7	105	0.586514	0.135844	0.553514	0.071428	-0.745017	0.510764	84	19	0	6.478766	0.565427	0.275176	0.586273	0.699487	0.757617	0.584670	0.532553	0.690908
7	106	0.182599	0.142259	0.336319	-0.977986	-0.019396	-0.998696	46	11	0	6.365179	0.081944	0.004811	0.210953	0.153223	0.260504	0.078496	0.149214	0.521648
7	107	0.349232	0.633539	0.483746	-0.191815	2.225730	0.211879	29	6	0	10.407353	0.739657	0.095895	0.725545	0.781671	0.061097	0.094452	0.197563	0.097979
7	108	0.403664	0.106278	0.598678	0.003533	-1.391816	0.804242	31	6	0	10.152465	0.565427	0.269083	0.386867	0.354394	0.508499	0.316469	0.396488	0.432088
7	109	0.351928	0.196580	0.400245	-0.145702	-0.283704	-0.211237	40	9	0	7.378018	0.658515	0.019003	0.431126	0.287845	0.331703	0.214962	0.300834	0.571440
7	110	0.363725	0.157433	0.563147	-0.084280	-0.700322	0.816598	38	8	0	7.728700	0.363935	0.273172	0.252325	0.327534	0.498076	0.427197	0.480997	0.286562
7	111	0.515445	0.204879	0.637668	0.376966	-0.389746	1.012113	40	7	0	8.832262	0.781671	0.478352	0.427197	0.679843	0.614015	0.289609	0.420783	0.432088
7	112	0.299040	0.194275	0.533790	0.357729	-0.444012	1.084399	19	4	0	7.265103	0.144403	0.122114	0.303881	0.845734	0.234365	0.289609	0.420783	0.031430
7	113	0.368355	0.276379	0.511454	-0.408088	0.465942	0.356262	56	11	0	7.776043	0.737893	0.637508	0.140715	0.403223	0.380131	0.159076	0.294099	0.194195
7	114	0.192180	0.126824	0.451503	-0.465603	-0.462526	0.477517	26	5	0	6.941301	0.101427	0.289128	0.140715	0.251443	0.145285	0.201331	0.294099	0.114015
7	115	0.313232	0.221556	0.336319	-0.399472	0.100403	-1.084779	50	11	0	6.716120	0.438422	0.142158	0.188663	0.199727	0.529747	0.235728	0.411883	0.359525
7	116	0.603522	0.129570	0.638069	0.209573	-0.905108	0.763007	67	12	0	8.636393	0.696841	0.515314	0.795221	0.578656	0.602069	0.328496	0.620670	0.690908
7	117	0.455691	0.370750	0.394621	-0.410880	1.011870	-0.906035	55	13	0	10.898308	0.722819	0.359205	0.175754	0.673348	0.370911	0.169259	0.457906	0.716325
7	118	0.344361	0.328556	0.336319	-0.035631	0.690102	-1.078962	30	6	0	8.238214	0.376443	0.034157	0.175754	0.363855	0.629410	0.084189	0.658996	0.432088
7	119	0.202644	0.100184	0.336319	-0.694583	-0.816259	-1.190699	28	4	0	10.259732	0.215282	0.112091	0.175754	0.082344	0.209509	0.432890	0.131575	0.261706
7	120	0.143351	0.249298	0.394621	-0.611382	0.980922	-0.136951	19	3	0	9.045161	0.005773	0.012348	0.175754	0.296103	0.296665	0.031350	0.059654	0.269163
7	121	0.107040	0.146869	0.336319	-0.736821	0.543679	-0.551036	23	4	0	5.557637	0.238454	0.012348	0.175754	0.112572	0.105917	0.031350	0.172707	0.007216
7	122	0.149535	0.091104	0.336319	0.105045	-0.817860	-0.254126	14	3	0	5.672079	0.182008	0.004811	0.175754	0.291132	0.122194	0.031350	0.172707	0.216325
7	123	0.626193	0.248877	0.407519	-0.194581	0.412359	-0.751137	99	21	0	8.151092	0.504410	0.201892	0.789128	0.562620	0.705500	0.883178	0.557569	0.805244
7	124	0.363444	0.127746	0.385137	-0.421762	-0.933983	-0.760751	48	8	0	9.730958	0.427037	0.106799	0.323204	0.316870	0.412524	0.438342	0.257858	0.624920
7	125	0.204528	0.061357	0.336319	-0.288844	-1.430141	-0.704157	26	5	0	6.249109	0.178480	0.004811	0.262668	0.150257	0.210151	0.167174	0.165811	0.496873
7	126	0.603472	0.130953	0.439155	-0.059814	-0.780153	-0.449716	83	17	0	8.320520	0.574968	0.287123	0.534638	0.602790	0.593008	0.769323	0.671344	0.794580
7	127	0.820748	0.056446	0.597269	0.397557	-1.124382	0.254175	122	22	0	8.134023	0.893441	0.796905	0.760423	0.851106	0.799872	0.798348	0.801475	0.864416
7	128	0.484345	0.446280	0.454137	-0.495672	1.590179	-0.262778	95	18	0	7.387836	0.462556	0.261546	0.253528	0.363855	0.702774	0.784076	0.277021	0.769403
7	129	0.658194	0.129270	0.563147	-0.156878	-0.607418	0.181695	111	23	0	7.811540	0.689705	0.572322	0.369949	0.715683	0.738454	0.612091	0.729073	0.838278
7	130	0.534387	0.136345	0.394621	0.049548	-0.921650	-0.771971	56	10	0	9.621918	0.633980	0.504570	0.303881	0.581543	0.638390	0.550353	0.621873	0.440507
7	131	0.738404	0.212055	0.523779	0.074044	0.394258	-0.055852	119	24	0	7.782783	0.662524	0.866822	0.440988	0.795382	0.913326	0.596376	0.776700	0.855115
7	132	0.441469	0.115940	0.416659	-0.049934	-1.132932	-0.124084	58	12	0	6.771725	0.383098	0.457184	0.318794	0.376443	0.540972	0.482842	0.549551	0.422867
7	133	0.891256	0.176074	0.913830	0.696928	0.530087	1.552138	92	13	2	10.119676	0.992704	0.943634	0.972819	0.987412	0.822643	0.747114	0.686418	0.977309
7	134	0.620019	0.309413	0.593581	-0.432869	0.953207	0.185106	114	24	0	8.654893	0.755212	0.353672	0.307248	0.797787	0.758740	0.669901	0.494227	0.823364
7	135	0.497294	0.427638	0.397336	-0.170031	1.273640	-0.812721	53	11	0	11.103646	0.461674	0.136786	0.748958	0.249439	0.346777	0.468008	0.813262	0.753448
7	136	0.563923	0.378648	0.497457	0.010952	1.103845	0.005205	70	11	0	9.271918	0.718730	0.156831	0.371873	0.324647	0.798669	0.889352	0.550593	0.700690
